data_type,domain_category,domain_name,report_year,date,variable,median,lower,upper,project_code,depth,reef_zone,shelf,mean,count_group,series,color
"manta","reef","Reef 19-138",1990,"1989.8849315068493151","HC",20.666773161390733,17.04349563539485,25.140872109648882,"LTMP",9,"_"," ",20.767658972410157,"null","9.0m",""
"manta","reef","Reef 19-138",1991,"1991.2821917808219178","HC",28.391994968588342,23.982650326020305,33.05256504222916,"LTMP",9,"_"," ",28.389008407226417,"null","9.0m",""
"manta","reef","Reef 19-138",1993,"1992.4575342465753425","HC",21.411651471487037,17.58353621916122,25.499609575478168,"LTMP",9,"_"," ",21.456679354766482,"null","9.0m",""
"manta","reef","Reef 19-138",1994,"1994.25205479452054796","HC",23.004164641326984,18.682108730003844,26.66200129883857,"LTMP",9,"_"," ",23.041597827051877,"null","9.0m",""
"manta","reef","Reef 19-138",1995,"1995.09315068493150686","HC",27.32991078821856,23.621828022945575,30.934118018981298,"LTMP",9,"_"," ",27.365310053113944,"null","9.0m",""
"manta","reef","Reef 19-138",1996,"1996.10136986301369863","HC",25.821215675487387,21.748549827682762,30.334918049682567,"LTMP",9,"_"," ",25.86183917383162,"null","9.0m",""
"manta","reef","Reef 19-138",1997,"1997.2876712328767123","HC",16.072523410515473,12.498593646516113,19.64692087445157,"LTMP",9,"_"," ",16.21543905293428,"null","9.0m",""
"manta","reef","Reef 19-138",1998,"1998.1726027397260274","HC",15.930634341074992,12.68926924249014,20.003579595758904,"LTMP",9,"_"," ",16.04142658033578,"null","9.0m",""
"manta","reef","Reef 19-138",1999,"1999.18082191780821918","HC",16.262871520222966,12.728678984107649,19.31974756296758,"LTMP",9,"_"," ",16.249429257282777,"null","9.0m","#1f77b4"
"manta","reef","Reef 19-138",2000,"2000.2219178082191781","HC",20.94070579083766,17.005194065948924,25.092409519325614,"LTMP",9,"_"," ",20.994661221121063,"null","9.0m",""
"manta","reef","Reef 19-138",2001,"2001.3643835616438356","HC",20.07647667123661,16.292187253736806,23.700465811807444,"LTMP",9,"_"," ",20.15826507313893,"null","9.0m",""
"manta","reef","Reef 19-138",2002,"2001.8547945205479452","HC",22.068931114459865,18.361422433388825,26.352929760266075,"LTMP",9,"_"," ",22.12884450606244,"null","9.0m",""
"manta","reef","Reef 19-138",2003,"2002.9232876712328767","HC",15.173571294885624,11.451226958442083,18.85089610867959,"LTMP",9,"_"," ",15.150690480126586,"null","9.0m",""
"manta","reef","Reef 19-138",2004,"2004.14520547945205478","HC",14.808969267208713,11.345142655078046,18.2005690021444,"LTMP",9,"_"," ",14.907126651198716,"null","9.0m",""
"manta","reef","Reef 19-138",2005,"2005.1863013698630137","HC",20.788896453981177,17.457161545678872,24.51226693761655,"LTMP",9,"_"," ",20.823263756519918,"null","9.0m","#1f77b4"
"manta","reef","Reef 19-138",2006,"2006.16986301369863013","HC",19.86828204820016,16.631687995758778,23.716264308830233,"LTMP",9,"_"," ",19.965417604047207,"null","9.0m",""
"manta","reef","Reef 19-138",2007,"2007.23835616438356164","HC",28.1574826991703,24.124712881557915,33.52264769940801,"LTMP",9,"_"," ",28.30763743767319,"null","9.0m",""
"manta","reef","Reef 19-138",2008,"2008.10410958904109589","HC",23.16380639563779,19.603848288013868,27.57870019024376,"LTMP",9,"_"," ",23.3522623429085,"null","9.0m","#1f77b4"
"manta","reef","Reef 19-138",2009,"2009.2465753424657534","HC",22.560305108931356,18.53801167165667,26.654162084234855,"LTMP",9,"_"," ",22.66717598737564,"null","9.0m",""
"manta","reef","Reef 19-138",2010,"2010.1589041095890411","HC",22.388959116794354,18.54740711431421,26.37226016847693,"LTMP",9,"_"," ",22.50704128744894,"null","9.0m",""
"manta","reef","Reef 19-138",2011,"2011.19452054794520549","HC",19.49560665327487,15.963720483003707,22.868901332308837,"LTMP",9,"_"," ",19.529783937461737,"null","9.0m",""
"manta","reef","Reef 19-138",2013,"2013.3095890410958904","HC",20.435079207961525,16.123258251007076,24.24518469414643,"LTMP",9,"_"," ",20.503838465751794,"null","9.0m",""
"manta","reef","Reef 19-138",2015,"2015.030136986301369864","HC",31.14346278414525,26.522441809654346,35.380705159956065,"LTMP",9,"_"," ",31.12281598849105,"null","9.0m",""
"manta","reef","Reef 19-138",2017,"2017.17534246575342466","HC",36.73750771633449,31.921495899892548,41.47891237037737,"LTMP",9,"_"," ",36.80633375963261,"null","9.0m",""
"manta","reef","Reef 19-138",2019,"2019.3041095890410959","HC",18.092037427801163,14.554387070755537,21.756877978295414,"LTMP",9,"_"," ",18.109911362643935,"null","9.0m",""
"manta","reef","Reef 19-138",2021,"2021.1232876712328767","HC",20.188838336751527,16.014697469296376,24.17682859544684,"LTMP",9,"_"," ",20.327794334342613,"null","9.0m",""
"manta","reef","Reef 19-138",2022,"2022.010958904109589041","HC",23.260561529525386,19.624108006218403,28.20103192671469,"LTMP",9,"_"," ",23.390751243533632,"null","9.0m",""
"manta","reef","Reef 19-138",2023,"2023.07671232876712329","HC",19.91886433190408,16.268373192360716,24.070365048139397,"LTMP",9,"_"," ",19.899239919181497,"null","9.0m",""
"manta","reef","Reef 19-138",2024,"2024.3561643835616438","HC",38.0959213337025,32.92017696210533,42.961173504856866,"LTMP",9,"_"," ",38.13001969085399,"null","9.0m","#1f77b4"
"manta","reef","Reef 19-138",2025,"2025.23835616438356164","HC",34.22205116219652,30.145857392046484,39.24020195643833,"LTMP",9,"_"," ",34.23995454242403,"null","9.0m",""
