data_type,domain_category,domain_name,report_year,date,variable,median,lower,upper,project_code,depth,reef_zone,shelf,mean,count_group,series
"manta","reef","Boult Reef",1991,"1990.6958904109589041","HC",21.099958619134764,16.889081909449914,25.6699484664753,"LTMP",9,"_"," ",21.13684189993643,"null","9.0m"
"manta","reef","Boult Reef",2006,"2006.336986301369863","HC",53.15468795584353,48.152804278741534,58.157625230086566,"LTMP",9,"_"," ",53.27569056781443,"null","9.0m"
"manta","reef","Boult Reef",2008,"2007.9232876712328767","HC",24.697825890214176,20.489890390306847,29.862724834185883,"LTMP",9,"_"," ",24.753271952747294,"null","9.0m"
"manta","reef","Boult Reef",2010,"2010.01643835616438356","HC",11.999497730465631,9.4243156988281,14.974682864058764,"LTMP",9,"_"," ",12.044428070901631,"null","9.0m"
"manta","reef","Boult Reef",2012,"2011.9123287671232877","HC",16.13129664534366,12.792498463956372,20.563293015622826,"LTMP",9,"_"," ",16.210793714425705,"null","9.0m"
"manta","reef","Boult Reef",2014,"2013.6986301369863014","HC",18.284968635840325,14.47396193231395,22.63357635668941,"LTMP",9,"_"," ",18.347847352332252,"null","9.0m"
"manta","reef","Boult Reef",2016,"2015.7808219178082192","HC",36.12894407461346,30.449417955878378,41.88085943892925,"LTMP",9,"_"," ",36.178990721490386,"null","9.0m"
"manta","reef","Boult Reef",2018,"2017.7863013698630137","HC",39.9136939044866,34.62937406193619,45.93360690955671,"LTMP",9,"_"," ",39.96861188737792,"null","9.0m"
"manta","reef","Boult Reef",2020,"2020.0136986301369863","HC",48.1255543779742,42.533488053058846,53.35690323555205,"LTMP",9,"_"," ",48.16404001070489,"null","9.0m"
"manta","reef","Boult Reef",2021,"2020.6383561643835617","HC",61.14587223310433,55.68881096523456,66.31303228373243,"LTMP",9,"_"," ",61.11667586391639,"null","9.0m"
"manta","reef","Boult Reef",2026,"2025.8246575342465754","HC",22.192300526678704,17.556672601829433,26.163242273605448,"LTMP",9,"_"," ",22.22131554683403,"null","9.0m"
