reef_name,region_lat,sector,start_year,event_year,target_year,end_year,nadir_year,final_year,gap_years,time_gap_years,sequence_type,sequence_type_primary,seq_category_main,seq_category,start_event_type,target_event_type,start_disturbance_type,target_disturbance_type,baseline_start_year,baseline_end_year,baseline_survey_n,baseline_hc,baseline_juv,baseline_algae,nadir_hc,nadir_juv,nadir_algae,final_hc,final_juv,final_algae,rel_loss,recovery_rate,recovery_pct,cots_lag_3yr,initial_cots,initial_herbivore,start_max_wind,start_max_dhw,target_max_wind,target_max_dhw,storm_exposure_seq,heat_exposure_seq,drop_abs,impact_flag,recovery_gain_abs,recovery_observed_flag,recovery_frac_loss,recovered_flag,fate_status,disturbance_group,baseline_hc_median,baseline_hc_group,juv_change_nadir,juv_loss,juv_recovery_rate,baseline_span_years,baseline_recent_gap_years,baseline_search_window_min_years,baseline_search_window_max_years,seq_category_model,is_s_to_h,is_h_to_s,is_isolated_heatwave,log_gap,gap_squared,storm_exposure_seq_c,heat_exposure_seq_c,baseline_hc_c,gap_years_c,start_year_c,region_lat_c,cots_lag_3yr_c,initial_cots_c,initial_herbivore_c
Hayman_Island,-20.062725,South,1996,1996,,1998,1998,2002.0,,,Isolated Storm,Isolated_Storm,Isolated_Storm,Isolated_Storm,Storm,,Isolated Storm,,1992,1994,3,39.31004646732173,,0.0503287994883812,37.05348087430256,,5.0315944414302285,45.539734286391045,,0.3016499166619651,0.0574042972677493,2.121563353022122,0.215880014772892,0.0,0.0,26.03019668963793,18.51984,1.11,0.0,0.0,18.51984,1.11,2.2565655930191753,0,8.486253412088487,1,,,non_impact,Storm-linked,25.695484005339758,High baseline HC,,,,4,2,2,5,Isolated_Storm,0,0,0,0.0,,-2.892602900173241,-4.852999999999999,11.798200279253244,,-14.833333333333258,-0.7145555324074095,-0.4369166666666667,-0.2345,-16.638515878450225
Hayman_Island,-20.062725,South,2003,2003,,2003,2003,2007.0,,,Isolated Storm,Isolated_Storm,Isolated_Storm,Isolated_Storm,Storm,,Isolated Storm,,1998,2001,4,40.46112902809175,,2.032405315367157,43.08989201481783,,0.1399750785788494,49.94932752696009,7.215104977579559,0.0,-0.0649700848659205,1.7148588780355656,0.1695314905172276,0.0,0.0,21.278735368140737,23.552195111123133,0.0,0.0,0.0,23.552195111123133,0.0,-2.6287629867260804,0,6.859435512142262,1,,,non_impact,Storm-linked,25.695484005339758,High baseline HC,,,,5,2,2,5,Isolated_Storm,0,0,0,0.0,,2.1397522109498937,-5.962999999999999,12.949282840023258,,-7.8333333333332575,-0.7145555324074095,-0.4369166666666667,-0.2345,-21.389977199947417
Hayman_Island,-20.062725,South,2010,2010,2011.0,2011,2011,2015.0,1.0,1.0,S -> S,S_to_S,S_to_S,S_to_S,Storm,Storm,Isolated Storm,Isolated Storm,2005,2007,2,47.37796794343629,7.215104977579559,0.0263554031509389,30.870980076655165,4.085006295652831,0.1538861874532857,34.97428250932376,11.544564232487556,0.6320694692360005,0.348410634379434,1.025825608167148,0.0866078181649211,0.0,0.0,,29.117304,1.17,18.51984,0.0,47.637144,1.17,16.506987866781124,1,4.103302432668592,1,0.24857972064825531,0.0,failed,Storm-linked,25.695484005339758,High baseline HC,-0.43382579902209234,0.43382579902209234,1.0338807210726366,5,3,2,5,S_to_S,0,0,0,0.6931471805599453,1.0,26.22470109982676,-4.792999999999999,19.8661217553678,-1.46875,-0.8333333333332575,-0.7145555324074095,-0.4369166666666667,-0.2345,
Helix_Reef,-18.62361111111111,Central,2017,2017,,2020,2020,2024.0,,,Isolated Heatwave,Isolated_Heatwave,Isolated_Heatwave,Isolated_Heatwave,Heatwave,,Isolated Heatwave (Moderate),,2012,2014,2,11.673460775832382,12.116938259702131,1.5019723856666565,31.067842203335672,18.01019182327366,0.6077199837253923,28.593109897310093,12.47466081259296,0.8574705909310042,-1.0,-0.6186830765063949,-0.211996455339879,0.0,0.0,,0.0,5.41,0.0,0.0,0.0,5.41,-19.39438142750329,0,-2.4747323060255795,1,,,non_impact,Heat-linked,25.695484005339758,Low baseline HC,0.48636490813615846,0.0,-0.4568423880717851,5,3,2,5,Isolated_Heatwave,0,0,1,0.0,,-21.41244290017324,-0.552999999999999,-15.838385412236107,,6.1666666666667425,0.7245583564814808,-0.4369166666666667,-0.2345,
Horseshoe_Reef,-22.031388888888888,South,2002,2002,2004.0,2006,2006,2009.0,2.0,2.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Moderate),Isolated Heatwave (Moderate),1997,2000,4,40.34547697691423,,1.0418221141644,9.294694509177994,,,38.09504932130007,33.13826814403459,1.4805603716511062,0.7696223912659047,9.600118270707355,0.7138434583039308,2.813333333333334,4.92,46.6617774306861,0.0,4.54,0.0,4.05,0.0,8.59,31.050782467736234,1,28.800354812122073,1,0.9275242851624592,1.0,recovered,Heat-linked,25.695484005339758,High baseline HC,,,,5,2,2,5,H_to_H,0,0,0,1.0986122886681098,4.0,-21.41244290017324,2.6270000000000007,12.833630788845738,-0.46875,-8.833333333333258,-2.6832194212962968,2.376416666666667,4.6855,3.9930648625979472
Horseshoe_Reef,-22.031388888888888,South,2020,2020,2024.0,2026,2026,,4.0,4.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Moderate),Isolated Heatwave (Severe),2015,2017,2,49.25361996931141,23.96750744397536,0.7056232525204089,16.542599788068422,,,,,,0.6641343357427197,,,1.4566666666666668,0.0,,0.0,6.5200000000000005,0.0,9.19,0.0,15.71,32.711020181242986,1,,0,,,recovery_unobserved,Heat-linked,25.695484005339758,High baseline HC,,,,5,3,2,5,H_to_H,0,0,0,1.6094379124341003,16.0,-21.41244290017324,9.747000000000002,21.74177378124292,1.53125,9.166666666666742,-2.6832194212962968,1.0197500000000002,-0.2345,
Hyde_Reef,-19.75438888888889,Central,2003,2003,,2005,2005,2009.0,,,Isolated Storm,Isolated_Storm,Isolated_Storm,Isolated_Storm,Storm,,Isolated Storm,,1998,2001,4,17.5392284858804,,0.7059838510588798,14.515498103489394,,0.3488072945575917,9.638452085950869,5.826562753522787,5.954315867019725,0.1723981408204585,-1.219261504384631,-0.2780650255776468,0.0,0.0,43.818889394878056,29.117304,0.0,0.0,0.0,29.117304,0.0,3.0237303823910064,0,-4.877046017538525,1,,,non_impact,Storm-linked,25.695484005339758,Low baseline HC,,,,5,2,2,5,Isolated_Storm,0,0,0,0.0,,7.704861099826761,-5.962999999999999,-9.972617702188089,,-7.8333333333332575,-0.4062194212962993,-0.4369166666666667,-0.2345,1.1501768267899024
Hyde_Reef,-19.75438888888889,Central,2009,2009,2010.0,2013,2013,2017.0,1.0,1.0,S -> S,S_to_S,S_to_S,S_to_S,Storm,Storm,Isolated Storm,Isolated Storm,2004,2007,3,15.478186553900064,16.2932880498386,0.7953797661883182,3.5968414344920743,16.53937122322524,0.9242527690222786,13.900461086581048,42.76391544155221,0.8760760313147318,0.7676186792317882,2.575904913022244,0.6656864882852025,0.0,0.0,57.56662490816949,42.338412,2.95,29.117304,0.62,71.455716,3.5700000000000003,11.88134511940799,1,10.303619652088974,1,0.8672098612183374,1.0,recovered,Storm-linked,25.695484005339758,Low baseline HC,0.015103346398462204,0.0,1.609530509625204,5,2,2,5,S_to_S,0,0,0,0.6931471805599453,1.0,50.043273099826756,-2.392999999999999,-12.033659634168425,-1.46875,-1.8333333333332575,-0.4062194212962993,-0.4369166666666667,-0.2345,14.897912340081334
Hyde_Reef,-19.75438888888889,Central,2017,2017,,2017,2017,2021.0,,,Isolated Storm,Isolated_Storm,Isolated_Storm,Isolated_Storm,Storm,,Isolated Storm,,2013,2015,2,5.214782124408977,23.98288344501256,0.9038987339613256,13.900461086581048,42.76391544155221,0.8760760313147318,35.301662561280864,35.25531028725904,0.7590399004450515,-1.0,5.350300368674954,4.103949304905111,0.0,0.0,92.62508920693114,35.75358,2.61,0.0,0.0,35.75358,2.61,-8.685678962172071,0,21.401201474699818,1,,,non_impact,Storm-linked,25.695484005339758,Low baseline HC,0.7831014998509412,0.0,-0.3130818348639659,4,2,2,5,Isolated_Storm,0,0,0,0.0,,14.34113709982676,-3.3529999999999993,-22.297064063659512,,6.1666666666667425,-0.4062194212962993,-0.4369166666666667,-0.2345,49.95637663884298
Jenkins_Reef,-21.955277777777777,South,2020,2020,2024.0,2026,2026,,4.0,4.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Moderate),Isolated Heatwave (Severe),2016,2018,2,35.25245348044507,18.34572570379839,0.5107925374115849,29.51679798201327,,,,,,0.162702306709331,,,0.73,0.03,71.1756617063481,0.0,6.41,0.0,9.33,0.0,15.74,5.7356554984318,1,,0,,,recovery_unobserved,Heat-linked,25.695484005339758,High baseline HC,,,,4,2,2,5,H_to_H,0,0,0,1.6094379124341003,16.0,-21.41244290017324,9.777000000000001,7.7406072923765805,1.53125,9.166666666666742,-2.607108310185186,0.2930833333333333,-0.2045,28.50694913825994
John_Brewer_Reef,-18.6275,Central,2000,2000,,2003,2003,2007.0,,,Isolated Storm,Isolated_Storm,Isolated_Storm,Isolated_Storm,Storm,,Isolated Storm,,1995,1998,4,26.75498157215977,,3.750810266891608,1.716715506013504,,12.915712872583685,1.713483876535559,2.641728446155264,12.432920884834166,0.9358356685321042,-0.0008079073694862,-0.0001207860849849,0.01,0.11,37.090313657927815,26.442216,0.0,0.0,0.0,26.442216,0.0,25.038266066146267,1,-0.003231629477945086,1,-0.0001290676227102845,0.0,failed,Storm-linked,25.695484005339758,High baseline HC,,,,5,2,2,5,Isolated_Storm,0,0,0,0.0,,5.029773099826759,-5.962999999999999,-0.756864615908718,,-10.833333333333258,0.7206694675925895,-0.42691666666666667,-0.12449999999999999,-5.578398910160338
John_Brewer_Reef,-18.6275,Central,2017,2017,,2020,2020,2024.0,,,Isolated Heatwave,Isolated_Heatwave,Isolated_Heatwave,Isolated_Heatwave,Heatwave,,Isolated Heatwave (Moderate),,2013,2015,2,17.49290223169215,19.01682749348112,1.996216386461656,9.109232100777296,9.244210066284236,2.4908600350009373,12.834414016637997,10.352417127951432,9.31731225622103,0.4792612466401392,0.9312954789651752,0.2129539093353951,0.0033333333333333,0.01,43.81695663744891,0.0,5.7,0.0,0.0,0.0,5.7,8.383670130914853,1,3.7251819158607002,1,0.44433784460627346,0.0,failed,Heat-linked,25.695484005339758,Low baseline HC,-0.5138931522908798,0.5138931522908798,0.05827507569530639,4,2,2,5,Isolated_Heatwave,0,0,1,0.0,,-21.41244290017324,-0.262999999999999,-10.01894395637634,,6.1666666666667425,0.7206694675925895,-0.4335833333333334,-0.22449999999999998,1.1482440693607572
Kelso_Reef,-18.435819444444444,Central,2006,2006,,2007,2007,2010.0,,,Isolated Storm,Isolated_Storm,Isolated_Storm,Isolated_Storm,Storm,,Isolated Storm,,2002,2003,2,11.85486092505824,,,5.389843570512482,,5.396716586248592,9.015775871949565,16.374662638400387,2.600064419207618,0.545347380742385,1.2086441004790276,0.305860382872376,1.2333333333333334,0.0,,19.06081035281096,0.8200000000000001,0.0,0.0,19.06081035281096,0.8200000000000001,6.4650173545457585,1,3.625932301437083,1,0.5608542255323684,1.0,recovered,Storm-linked,25.695484005339758,Low baseline HC,,,,4,3,2,5,Isolated_Storm,0,0,0,0.0,,-2.3516325473622786,-5.142999999999999,-15.656985263010249,,-4.8333333333332575,0.9123500231481465,0.7964166666666668,-0.2345,
Kelso_Reef,-18.435819444444444,Central,2017,2017,2021.0,2024,2024,,4.0,4.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Moderate),Isolated Heatwave (Moderate),2012,2014,2,7.999666683686824,15.30280561740465,3.1151465897935866,16.968826368802517,26.3237588073251,3.300411184001625,,,,-1.0,,,0.0066666666666666,0.0,,0.0,7.640000000000001,0.0,5.21,0.0,12.85,-8.969159685115693,0,,0,,,non_impact,Heat-linked,25.695484005339758,Low baseline HC,0.7201916737010478,0.0,,5,3,2,5,H_to_H,0,0,0,1.6094379124341003,16.0,-21.41244290017324,6.8870000000000005,-19.512179504381663,1.53125,6.1666666666667425,0.9123500231481465,-0.4302500000000001,-0.2345,
Knife_Reef,-18.58,Central,2016,2016,2017.0,2018,2018,2022.0,1.0,1.0,H -> H,H_to_H,H_to_H,H_to_H,Heatwave,Heatwave,Isolated Heatwave (Moderate),Isolated Heatwave (Moderate),2012,2014,2,10.78611413651584,19.603454971300778,1.8317067841622088,30.21029731567192,24.2623197732044,1.6333335043722923,45.24688481218988,55.28570585856765,0.9856229310045216,-1.0,3.759146874129491,1.3940690137528178,0.0,0.0,63.05929818447651,0.0,4.94,0.0,6.15,0.0,11.09,-19.42418317915608,0,15.036587496517964,1,,,non_impact,Heat-linked,25.695484005339758,Low baseline HC,0.23765529131085025,0.0,1.5825468587440896,4,2,2,5,H_to_H,0,0,0,0.6931471805599453,1.0,-21.41244290017324,5.127000000000001,-16.725732051552647,-1.46875,5.1666666666667425,0.7681694675925925,-0.4369166666666667,-0.2345,20.390585616388357
Low_Isles,-16.384999999999998,Central,1999,1999,,2000,2000,2004.0,,,Isolated Storm,Isolated_Storm,Isolated_Storm,Isolated_Storm,Storm,,Isolated Storm,,1995,1997,3,36.55032137785254,,0.6137441524855934,8.740091408106741,,21.91732535671642,11.54044348283266,,3.033617378825409,0.7608751146740189,0.70008801868148,0.0766163461540115,0.0333333333333333,0.21,30.444289679030263,19.857384,0.0,0.0,0.0,19.857384,0.0,27.810229969745798,1,2.80035207472592,1,0.10069503480454378,0.0,failed,Storm-linked,25.695484005339758,High baseline HC,,,,4,2,2,5,Isolated_Storm,0,0,0,0.0,,-1.5550589001732398,-5.962999999999999,9.038475189784052,,-11.833333333333258,2.963169467592593,-0.4035833333333334,-0.024499999999999994,-12.224422889057891
Low_Isles,-16.384999999999998,Central,2014,2014,2017.0,2020,2020,2024.0,3.0,3.0,S -> H,S_to_H,S_to_H,S_to_H,Storm,Heatwave,Isolated Storm,Isolated Heatwave (Severe),2009,2011,3,29.571445536746666,8.909985329683568,0.4629404181913965,18.97600826011352,,,37.548853464081546,10.378577682871237,0.9593398508986158,0.358299605728331,4.643211300992006,0.6280668687937038,0.0,0.0,,22.26294236357387,0.0,0.0,11.54,22.26294236357387,11.54,10.595437276633145,1,18.572845203968026,1,1.7529097402075149,1.0,recovered,Storm-linked,25.695484005339758,High baseline HC,,,,5,3,2,5,S_to_H,1,0,0,1.3862943611198906,9.0,0.8504994634006309,5.577,2.0595993486781765,0.53125,3.1666666666667425,2.963169467592593,-0.4369166666666667,-0.2345,
Macgillivray_Reef,-14.651944444444444,North-Central,1990,1990,,1993,1993,1997.0,,,Isolated Storm,Isolated_Storm,Isolated_Storm,Isolated_Storm,Storm,,Isolated Storm,,1986,1987,2,29.956711654649844,,,22.18540582688125,,0.7129079886195667,16.47457691199098,,2.4274910174466853,0.2594178532463305,-1.4277072287225678,-0.1906360411224856,0.0233333333333333,0.0,,23.43235980053449,0.54,0.0,0.0,23.43235980053449,0.54,7.771305827768593,1,-5.710828914890271,1,-0.7348609154569902,0.0,failed,Storm-linked,25.695484005339758,High baseline HC,,,,4,3,2,5,Isolated_Storm,0,0,0,0.0,,2.019916900361249,-5.422999999999999,2.444865466581355,,-20.833333333333258,4.696225023148147,-0.41358333333333336,-0.2345,
Macgillivray_Reef,-14.651944444444444,North-Central,2014,2014,2015.0,2015,2015,2019.0,1.0,1.0,S -> S,S_to_S,S_to_S,S_to_S,Storm,Storm,Isolated Storm,Isolated Storm,2009,2011,3,25.0060564290861,15.132786944367272,0.8542692766718037,11.704742324012075,5.96975351703047,1.1550673080493548,9.73613274031132,13.4730787386621,2.705227521772793,0.531923701875776,-0.492152395925189,-0.0787253115773562,0.0866666666666666,0.0,,41.000868,0.0,29.117304,1.69,70.118172,1.69,13.301314105074026,1,-1.968609583700756,1,-0.14800113493671985,0.0,failed,Storm-linked,25.695484005339758,Low baseline HC,-0.6055086522411834,0.6055086522411834,0.4958323439837048,5,3,2,5,S_to_S,0,0,0,0.6931471805599453,1.0,48.70572909982676,-4.273,-2.505789758982388,-1.46875,3.1666666666667425,4.696225023148147,-0.35025000000000006,-0.2345,
Mackay_Reef,-16.044722222222223,Central,1999,1999,,2001,2001,2005.0,,,Isolated Storm,Isolated_Storm,Isolated_Storm,Isolated_Storm,Storm,,Isolated Storm,,1995,1996,2,28.98395132274802,,1.2635542279793452,20.91628210197898,,2.5634182142338515,26.56928464309341,,0.8253415920348188,0.2783495297425903,1.413250635278608,0.1950390572412285,0.1833333333333333,0.28,35.373657250523536,19.857384,0.0,0.0,0.0,19.857384,0.0,8.06766922076904,1,5.653002541114432,1,0.7006983536907536,1.0,recovered,Storm-linked,25.695484005339758,High baseline HC,,,,4,3,2,5,Isolated_Storm,0,0,0,0.0,,-1.5550589001732398,-5.962999999999999,1.4721051346795306,,-11.833333333333258,3.303447245370368,-0.2535833333333334,0.04550000000000004,-7.295055317564618
Mackay_Reef,-16.044722222222223,Central,2014,2014,2017.0,2019,2019,2023.0,3.0,3.0,S -> H,S_to_H,S_to_H,S_to_H,Storm,Heatwave,Isolated Storm,Isolated Heatwave (Severe),2009,2011,3,29.34972297544556,6.476839898629811,0.7937789246253006,13.966008758171286,10.706207078364988,1.433888415113202,20.2462850390892,12.983621695717614,1.9780736165917403,0.5241519393605361,1.5700690702294788,0.2139807686148211,0.0666666666666666,0.0,,24.80804457444268,0.0,0.0,9.13,24.80804457444268,9.13,15.383714217274273,1,6.280276280917915,1,0.4082418713853794,0.0,failed,Storm-linked,25.695484005339758,High baseline HC,0.6529985681180586,0.0,0.35162434968238415,5,3,2,5,S_to_H,1,0,0,1.3862943611198906,9.0,3.3956016742694395,3.1670000000000016,1.8378767873770698,0.53125,3.1666666666667425,3.303447245370368,-0.3702500000000001,-0.2345,
Masthead_Island,-23.54035555555556,South,2015,2015,,2016,2016,2020.0,,,Isolated Storm,Isolated_Storm,Isolated_Storm,Isolated_Storm,Storm,,Isolated Storm,,2010,2012,2,21.69541482183624,2.7035800136483887,0.3347562148637225,12.876205529943,3.994260325721178,0.1995545650996255,21.46250267252677,2.3504468755938097,0.4044372466060034,0.4065010678208735,2.1465742856459427,0.3957655206454841,0.0,0.0,,21.616374742620703,1.02,0.0,0.0,21.616374742620703,1.02,8.819209291893241,1,8.58629714258377,1,0.9735903592260173,1.0,recovered,Storm-linked,25.695484005339758,Low baseline HC,0.47739675007105137,0.0,-0.6080136122581771,5,3,2,5,Isolated_Storm,0,0,0,0.0,,0.20393184244746365,-4.943,-5.816431366232248,,4.1666666666667425,-4.19218608796297,-0.4369166666666667,-0.2345,
