reef_name,year,region_lat,sector,max_dhw,dhw_peak_date,dhw_start_date,dhw_peak_aims_month,dhw_start_aims_month,min_dist,max_wind_ms,storm_name,storm_id,storm_track_id,storm_track_key_type,storm_peak_date,storm_aims_month,has_storm,has_heatwave,has_hw_moderate,has_hw_severe,Disturbance_Type
Frankland_Islands,2018,-17.207327777777778,Central,0.3,2018.0930869267625,,7.0,,,0.0,,,,,,,0,0,0,0,Safe
Frankland_Islands,2019,-17.207327777777778,Central,0.79,2019.1478439425052,,7.0,,,0.0,,,,,,,0,0,0,0,Safe
Frankland_Islands,2020,-17.207327777777778,Central,4.2700000000000005,2020.1889117043122,2020.186173853525,8.0,8.0,,0.0,,,,,,,0,1,1,0,Isolated Heatwave (Moderate)
Frankland_Islands,2021,-17.207327777777778,Central,0.15,2020.9856262833675,,5.0,,,0.0,,,,,,,0,0,0,0,Safe
Frankland_Islands,2022,-17.207327777777778,Central,2.82,2022.1889117043122,,8.0,,,0.0,,,,,,,0,0,0,0,Safe
Frankland_Islands,2023,-17.207327777777778,Central,0.46,2023.2819986310747,,9.0,,,0.0,,,,,,,0,0,0,0,Safe
Frankland_Islands,2024,-17.207327777777778,Central,6.45,2024.145106091718,2024.1067761806983,7.0,7.0,,0.0,,,,,,,0,1,1,0,Isolated Heatwave (Moderate)
Frankland_Islands,2025,-17.207327777777778,Central,6.4,2025.1341546885694,2025.0684462696784,7.0,6.0,,0.0,,,,,,,0,1,1,0,Isolated Heatwave (Moderate)
Frankland_Islands,2026,-17.207327777777778,Central,0.0,2025.498288843258,,0.0,,,0.0,,,,,,,0,0,0,0,Safe
Frankland_Islands,2027,-17.207327777777778,Central,0.0,,,,,,0.0,,,,,,,0,0,0,0,Safe
Gannet_Cay,1985,-21.981111111111108,South,0.0,,,,,,0.0,,,,,,,0,0,0,0,Safe
Gannet_Cay,1986,-21.981111111111108,South,0.0,,,,,,0.0,,,,,,,0,0,0,0,Safe
Gannet_Cay,1987,-21.981111111111108,South,0.0,,,,,,0.0,,,,,,,0,0,0,0,Safe
Gannet_Cay,1988,-21.981111111111108,South,0.0,,,,,,0.0,,,,,,,0,0,0,0,Safe
Gannet_Cay,1989,-21.981111111111108,South,0.0,,,,,,0.0,,,,,,,0,0,0,0,Safe
Gannet_Cay,1990,-21.981111111111108,South,0.92,1990.1204654346338,,7.0,,,0.0,,,,,,,0,0,0,0,Safe
Gannet_Cay,1991,-21.981111111111108,South,0.23,1991.0574948665299,,6.0,,,0.0,,,,,,,0,0,0,0,Safe
Gannet_Cay,1992,-21.981111111111108,South,1.62,1992.1423682409309,,7.0,,21.616961328993334,22.481028000000002,FRAN,AU199192_08U,AU199192_08U,DISTURBANCE_ID,1992.2026009582478,8.0,1,0,0,0,Isolated Storm
Gannet_Cay,1993,-21.981111111111108,South,0.0,1992.501026694045,,0.0,,,0.0,,,,,,,0,0,0,0,Safe
Gannet_Cay,1994,-21.981111111111108,South,0.32,1994.0301163586585,,6.0,,42.45428120841645,29.117304,REWA,AU199394_02U,AU199394_02U,DISTURBANCE_ID,1994.0054757015744,6.0,1,0,0,0,Isolated Storm
Gannet_Cay,1995,-21.981111111111108,South,0.0,1994.498288843258,,0.0,,,0.0,,,,,,,0,0,0,0,Safe
Gannet_Cay,1996,-21.981111111111108,South,0.35,1996.1314168377824,,7.0,,,0.0,,,,,,,0,0,0,0,Safe
Gannet_Cay,1997,-21.981111111111108,South,0.0,1996.501026694045,,0.0,,,0.0,,,,,,,0,0,0,0,Safe
Gannet_Cay,1998,-21.981111111111108,South,2.37,1998.1889117043122,,8.0,,,0.0,,,,,,,0,0,0,0,Safe
Gannet_Cay,1999,-21.981111111111108,South,0.14,1999.1095140314853,,7.0,,,0.0,,,,,,,0,0,0,0,Safe
Gannet_Cay,2000,-21.981111111111108,South,0.0,1999.498288843258,,0.0,,,0.0,,,,,,,0,0,0,0,Safe
Gannet_Cay,2001,-21.981111111111108,South,0.0,2000.501026694045,,0.0,,,0.0,,,,,,,0,0,0,0,Safe
Gannet_Cay,2002,-21.981111111111108,South,4.2,2002.1916495550993,2002.1889117043122,8.0,8.0,,0.0,,,,,,,0,1,1,0,Isolated Heatwave (Moderate)
Gannet_Cay,2003,-21.981111111111108,South,0.0,2002.498288843258,,0.0,,,0.0,,,,,,,0,0,0,0,Safe
Gannet_Cay,2004,-21.981111111111108,South,3.2,2004.1642710472279,,7.0,,,0.0,,,,,,,0,0,0,0,Safe
Gannet_Cay,2005,-21.981111111111108,South,0.0,2004.501026694045,,0.0,,,0.0,,,,,,,0,0,0,0,Safe
Gannet_Cay,2006,-21.981111111111108,South,1.62,2006.0739219712525,,6.0,,,0.0,,,,,,,0,0,0,0,Safe
Gannet_Cay,2007,-21.981111111111108,South,0.0,2006.498288843258,,0.0,,,0.0,,,,,,,0,0,0,0,Safe
Gannet_Cay,2008,-21.981111111111108,South,0.34,2008.1149897330595,,7.0,,,0.0,,,,,,,0,0,0,0,Safe
Gannet_Cay,2009,-21.981111111111108,South,0.29,2009.065708418891,,6.0,,2.6391762572765582,42.338412,HAMISH,AU200809_17U,AU200809_17U,DISTURBANCE_ID,2009.1834360027378,8.0,1,0,0,0,Isolated Storm
Gannet_Cay,2010,-21.981111111111108,South,1.29,2010.1752224503764,,8.0,,,0.0,,,,,,,0,0,0,0,Safe
Gannet_Cay,2011,-21.981111111111108,South,0.0,2010.498288843258,,0.0,,,0.0,,,,,,,0,0,0,0,Safe
Gannet_Cay,2012,-21.981111111111108,South,0.14,2012.1779603011637,,8.0,,,0.0,,,,,,,0,0,0,0,Safe
Gannet_Cay,2013,-21.981111111111108,South,0.0,2012.501026694045,,0.0,,,0.0,,,,,,,0,0,0,0,Safe
Gannet_Cay,2014,-21.981111111111108,South,0.0,2013.498288843258,,0.0,,,0.0,,,,,,,0,0,0,0,Safe
Gannet_Cay,2015,-21.981111111111108,South,0.62,2015.0876112251883,,7.0,,,0.0,,,,,,,0,0,0,0,Safe
Gannet_Cay,2016,-21.981111111111108,South,0.35,2016.0903490759754,,7.0,,,0.0,,,,,,,0,0,0,0,Safe
Gannet_Cay,2017,-21.981111111111108,South,1.11,2017.2162902121834,,8.0,,,0.0,,,,,,,0,0,0,0,Safe
Gannet_Cay,2018,-21.981111111111108,South,0.0,2017.498288843258,,0.0,,,0.0,,,,,,,0,0,0,0,Safe
Gannet_Cay,2019,-21.981111111111108,South,0.0,2018.498288843258,,0.0,,,0.0,,,,,,,0,0,0,0,Safe
Gannet_Cay,2020,-21.981111111111108,South,6.8,2020.1971252566734,2020.1560574948664,8.0,7.0,,0.0,,,,,,,0,1,1,0,Isolated Heatwave (Moderate)
Gannet_Cay,2021,-21.981111111111108,South,0.0,2020.501026694045,,0.0,,,0.0,,,,,,,0,0,0,0,Safe
Gannet_Cay,2022,-21.981111111111108,South,0.66,2022.1916495550993,,8.0,,,0.0,,,,,,,0,0,0,0,Safe
Gannet_Cay,2023,-21.981111111111108,South,0.29,2023.2053388090349,,8.0,,,0.0,,,,,,,0,0,0,0,Safe
Gannet_Cay,2024,-21.981111111111108,South,8.47,2024.1834360027378,2024.1149897330595,8.0,7.0,,0.0,,,,,,,0,1,0,1,Isolated Heatwave (Severe)
Gannet_Cay,2025,-21.981111111111108,South,1.83,2025.0876112251883,,7.0,,,0.0,,,,,,,0,0,0,0,Safe
Gannet_Cay,2026,-21.981111111111108,South,0.0,2025.498288843258,,0.0,,,0.0,,,,,,,0,0,0,0,Safe
Gannet_Cay,2027,-21.981111111111108,South,0.0,,,,,,0.0,,,,,,,0,0,0,0,Safe
Green_Island,1985,-16.765555555555554,Central,0.0,,,,,,0.0,,,,,,,0,0,0,0,Safe
Green_Island,1986,-16.765555555555554,Central,0.0,,,,,93.13197240787855,17.738253777187072,WINIFRED,AU198586_06U,AU198586_06U,DISTURBANCE_ID,1986.0876112251883,7.0,1,0,0,0,Isolated Storm
Green_Island,1987,-16.765555555555554,Central,0.0,,,,,,0.0,,,,,,,0,0,0,0,Safe
Green_Island,1988,-16.765555555555554,Central,0.0,,,,,,0.0,,,,,,,0,0,0,0,Safe
Green_Island,1989,-16.765555555555554,Central,1.21,1989.1314168377824,,7.0,,,0.0,,,,,,,0,0,0,0,Safe
Green_Island,1990,-16.765555555555554,Central,0.0,1989.498288843258,,0.0,,55.34558959676552,19.051087112456987,FELICITY,AU198990_02U,AU198990_02U,DISTURBANCE_ID,1989.9582477754961,5.0,1,0,0,0,Isolated Storm
Green_Island,1991,-16.765555555555554,Central,0.0,1990.498288843258,,0.0,,,0.0,,,,,,,0,0,0,0,Safe
Green_Island,1992,-16.765555555555554,Central,0.17,1992.208076659822,,8.0,,,0.0,,,,,,,0,0,0,0,Safe
Green_Island,1993,-16.765555555555554,Central,0.0,1992.501026694045,,0.0,,,0.0,,,,,,,0,0,0,0,Safe
Green_Island,1994,-16.765555555555554,Central,2.26,1994.1998631074607,,8.0,,,0.0,,,,,,,0,0,0,0,Safe
Green_Island,1995,-16.765555555555554,Central,2.12,1995.1533196440794,,7.0,,,0.0,,,,,,,0,0,0,0,Safe
Green_Island,1996,-16.765555555555554,Central,1.63,1996.0985626283368,,7.0,,,0.0,,,,,,,0,0,0,0,Safe
Green_Island,1997,-16.765555555555554,Central,0.0,1996.501026694045,,0.0,,,0.0,,,,,,,0,0,0,0,Safe
Green_Island,1998,-16.765555555555554,Central,0.95,1998.1122518822724,,7.0,,,0.0,,,,,,,0,0,0,0,Safe
Green_Island,1999,-16.765555555555554,Central,1.26,1999.0465434633813,,6.0,,,0.0,,,,,,,0,0,0,0,Safe
Green_Island,2000,-16.765555555555554,Central,0.0,1999.498288843258,,0.0,,,0.0,,,,,,,0,0,0,0,Safe
Green_Island,2001,-16.765555555555554,Central,1.24,2001.2327173169062,,8.0,,,0.0,,,,,,,0,0,0,0,Safe
Green_Island,2002,-16.765555555555554,Central,2.01,2002.0958247775495,,7.0,,,0.0,,,,,,,0,0,0,0,Safe
Green_Island,2003,-16.765555555555554,Central,0.0,2002.498288843258,,0.0,,,0.0,,,,,,,0,0,0,0,Safe
Green_Island,2004,-16.765555555555554,Central,1.03,2004.1615331964408,,7.0,,,0.0,,,,,,,0,0,0,0,Safe
Green_Island,2005,-16.765555555555554,Central,0.5,2005.0985626283368,,7.0,,,0.0,,,,,,,0,0,0,0,Safe
Green_Island,2006,-16.765555555555554,Central,0.98,2006.1177275838468,,7.0,,73.54528069001012,25.003073016568692,LARRY,AU200506_15U,AU200506_15U,DISTURBANCE_ID,2006.2135523613963,8.0,1,0,0,0,Isolated Storm
Green_Island,2007,-16.765555555555554,Central,0.43,2007.0876112251883,,7.0,,,0.0,,,,,,,0,0,0,0,Safe
Green_Island,2008,-16.765555555555554,Central,0.15,2008.0793976728269,,6.0,,,0.0,,,,,,,0,0,0,0,Safe
Green_Island,2009,-16.765555555555554,Central,2.17,2009.1478439425052,,7.0,,,0.0,,,,,,,0,0,0,0,Safe
Green_Island,2010,-16.765555555555554,Central,1.4,2010.1889117043122,,8.0,,38.86414738648978,18.519840000000002,OLGA,AU200910_07U,AU200910_07U,DISTURBANCE_ID,2010.065708418891,6.0,1,0,0,0,Isolated Storm
Green_Island,2011,-16.765555555555554,Central,1.05,2011.0328542094455,,6.0,,,0.0,,,,,,,0,0,0,0,Safe
Green_Island,2012,-16.765555555555554,Central,0.29,2012.0903490759754,,7.0,,,0.0,,,,,,,0,0,0,0,Safe
Green_Island,2013,-16.765555555555554,Central,2.02,2013.1642710472279,,8.0,,,0.0,,,,,,,0,0,0,0,Safe
Green_Island,2014,-16.765555555555554,Central,0.0,2013.498288843258,,0.0,,,0.0,,,,,,,0,0,0,0,Safe
Green_Island,2015,-16.765555555555554,Central,1.88,2015.1779603011637,,8.0,,,0.0,,,,,,,0,0,0,0,Safe
Green_Island,2016,-16.765555555555554,Central,3.67,2016.1697467488023,,8.0,,,0.0,,,,,,,0,0,0,0,Safe
Green_Island,2017,-16.765555555555554,Central,11.08,2017.2491444216291,2017.1149897330595,9.0,7.0,,0.0,,,,,,,0,1,0,1,Isolated Heatwave (Severe)
Green_Island,2018,-16.765555555555554,Central,0.15,2018.0930869267625,,7.0,,,0.0,,,,,,,0,0,0,0,Safe
Green_Island,2019,-16.765555555555554,Central,0.61,2019.1478439425052,,7.0,,,0.0,,,,,,,0,0,0,0,Safe
Green_Island,2020,-16.765555555555554,Central,5.42,2020.1889117043122,2020.1560574948664,8.0,7.0,,0.0,,,,,,,0,1,1,0,Isolated Heatwave (Moderate)
Green_Island,2021,-16.765555555555554,Central,0.31,2020.9856262833675,,5.0,,,0.0,,,,,,,0,0,0,0,Safe
Green_Island,2022,-16.765555555555554,Central,4.23,2022.1998631074607,2022.1971252566734,8.0,8.0,,0.0,,,,,,,0,1,1,0,Isolated Heatwave (Moderate)
Green_Island,2023,-16.765555555555554,Central,0.94,2023.2874743326488,,9.0,,,0.0,,,,,,,0,0,0,0,Safe
Green_Island,2024,-16.765555555555554,Central,8.15,2024.145106091718,2024.0793976728269,7.0,6.0,,0.0,,,,,,,0,1,0,1,Isolated Heatwave (Severe)
Green_Island,2025,-16.765555555555554,Central,7.31,2025.1943874058863,2025.060232717317,8.0,6.0,,0.0,,,,,,,0,1,1,0,Isolated Heatwave (Moderate)
Green_Island,2026,-16.765555555555554,Central,0.0,2025.498288843258,,0.0,,,0.0,,,,,,,0,0,0,0,Safe
Green_Island,2027,-16.765555555555554,Central,0.0,,,,,,0.0,,,,,,,0,0,0,0,Safe
Grub_Reef_18_077,1985,-18.65079722222222,Central,0.0,,,,,,0.0,,,,,,,0,0,0,0,Safe
Grub_Reef_18_077,1986,-18.65079722222222,Central,0.0,,,,,,0.0,,,,,,,0,0,0,0,Safe
Grub_Reef_18_077,1987,-18.65079722222222,Central,0.0,,,,,,0.0,,,,,,,0,0,0,0,Safe
Grub_Reef_18_077,1988,-18.65079722222222,Central,0.0,,,,,61.526053793765385,22.6711694553349,CHARLIE,AU198788_04U,AU198788_04U,DISTURBANCE_ID,1988.1642710472279,7.0,1,0,0,0,Isolated Storm
Grub_Reef_18_077,1989,-18.65079722222222,Central,0.34,1989.1314168377824,,7.0,,68.77680373515561,29.201789818976092,AIVU,AU198889_09U,AU198889_09U,DISTURBANCE_ID,1989.2546201232033,9.0,1,0,0,0,Isolated Storm
Grub_Reef_18_077,1990,-18.65079722222222,Central,0.76,1990.065708418891,,6.0,,,0.0,,,,,,,0,0,0,0,Safe
Grub_Reef_18_077,1991,-18.65079722222222,Central,0.14,1991.1204654346338,,7.0,,,0.0,,,,,,,0,0,0,0,Safe
Grub_Reef_18_077,1992,-18.65079722222222,Central,0.0,1991.498288843258,,0.0,,,0.0,,,,,,,0,0,0,0,Safe
Grub_Reef_18_077,1993,-18.65079722222222,Central,0.15,1993.2135523613963,,8.0,,,0.0,,,,,,,0,0,0,0,Safe
Grub_Reef_18_077,1994,-18.65079722222222,Central,1.21,1994.1615331964408,,8.0,,,0.0,,,,,,,0,0,0,0,Safe
Grub_Reef_18_077,1995,-18.65079722222222,Central,2.65,1995.1505817932923,,7.0,,,0.0,,,,,,,0,0,0,0,Safe
Grub_Reef_18_077,1996,-18.65079722222222,Central,0.15,1996.0958247775495,,7.0,,,0.0,,,,,,,0,0,0,0,Safe
Grub_Reef_18_077,1997,-18.65079722222222,Central,0.0,1996.501026694045,,0.0,,,0.0,,,,,,,0,0,0,0,Safe
Grub_Reef_18_077,1998,-18.65079722222222,Central,3.0,1998.1368925393565,,7.0,,,0.0,,,,,,,0,0,0,0,Safe
Grub_Reef_18_077,1999,-18.65079722222222,Central,0.51,1999.041067761807,,6.0,,,0.0,,,,,,,0,0,0,0,Safe
Grub_Reef_18_077,2000,-18.65079722222222,Central,0.0,1999.498288843258,,0.0,,14.629382942679248,22.481028000000002,TESSI,AU199900_09U,AU199900_09U,DISTURBANCE_ID,2000.2546201232033,9.0,1,0,0,0,Isolated Storm
Grub_Reef_18_077,2001,-18.65079722222222,Central,1.53,2001.2190280629707,,8.0,,,0.0,,,,,,,0,0,0,0,Safe
Grub_Reef_18_077,2002,-18.65079722222222,Central,3.2,2002.125941136208,,7.0,,,0.0,,,,,,,0,0,0,0,Safe
Grub_Reef_18_077,2003,-18.65079722222222,Central,0.0,2002.498288843258,,0.0,,,0.0,,,,,,,0,0,0,0,Safe
Grub_Reef_18_077,2004,-18.65079722222222,Central,2.39,2004.1697467488023,,8.0,,,0.0,,,,,,,0,0,0,0,Safe
Grub_Reef_18_077,2005,-18.65079722222222,Central,0.7000000000000001,2005.1122518822724,,7.0,,,0.0,,,,,,,0,0,0,0,Safe
Grub_Reef_18_077,2006,-18.65079722222222,Central,0.0,2005.498288843258,,0.0,,,0.0,,,,,,,0,0,0,0,Safe
Grub_Reef_18_077,2007,-18.65079722222222,Central,0.0,2006.498288843258,,0.0,,,0.0,,,,,,,0,0,0,0,Safe
Grub_Reef_18_077,2008,-18.65079722222222,Central,0.0,2007.498288843258,,0.0,,,0.0,,,,,,,0,0,0,0,Safe
Grub_Reef_18_077,2009,-18.65079722222222,Central,0.47,2009.1423682409309,,7.0,,,0.0,,,,,,,0,0,0,0,Safe
Grub_Reef_18_077,2010,-18.65079722222222,Central,0.88,2010.186173853525,,8.0,,,0.0,,,,,,,0,0,0,0,Safe
Grub_Reef_18_077,2011,-18.65079722222222,Central,1.43,2011.0547570157426,,6.0,,,0.0,,,,,,,0,0,0,0,Safe
Grub_Reef_18_077,2012,-18.65079722222222,Central,0.76,2012.1177275838468,,7.0,,,0.0,,,,,,,0,0,0,0,Safe
Grub_Reef_18_077,2013,-18.65079722222222,Central,0.98,2013.1396303901438,,7.0,,,0.0,,,,,,,0,0,0,0,Safe
Grub_Reef_18_077,2014,-18.65079722222222,Central,0.0,2013.498288843258,,0.0,,,0.0,,,,,,,0,0,0,0,Safe
Grub_Reef_18_077,2015,-18.65079722222222,Central,2.48,2015.1806981519508,,8.0,,,0.0,,,,,,,0,0,0,0,Safe
Grub_Reef_18_077,2016,-18.65079722222222,Central,3.0700000000000003,2016.2272416153319,,8.0,,,0.0,,,,,,,0,0,0,0,Safe
Grub_Reef_18_077,2017,-18.65079722222222,Central,4.73,2017.2327173169062,2017.2245037645448,8.0,8.0,,0.0,,,,,,,0,1,1,0,Isolated Heatwave (Moderate)
Grub_Reef_18_077,2018,-18.65079722222222,Central,0.15,2018.145106091718,,7.0,,,0.0,,,,,,,0,0,0,0,Safe
Grub_Reef_18_077,2019,-18.65079722222222,Central,0.0,2018.498288843258,,0.0,,,0.0,,,,,,,0,0,0,0,Safe
Grub_Reef_18_077,2020,-18.65079722222222,Central,5.7700000000000005,2020.1971252566734,2020.1478439425052,8.0,7.0,43.893889113700006,38.377224,HAROLD,AU201920_12U,AU201920_12U,DISTURBANCE_ID,2020.2710472279261,9.0,1,1,1,0,Sequential H->S (Same Year)
Grub_Reef_18_077,2021,-18.65079722222222,Central,0.0,2020.501026694045,,0.0,,,0.0,,,,,,,0,0,0,0,Safe
Grub_Reef_18_077,2022,-18.65079722222222,Central,4.74,2022.1998631074607,2022.1916495550993,8.0,8.0,,0.0,,,,,,,0,1,1,0,Isolated Heatwave (Moderate)
Grub_Reef_18_077,2023,-18.65079722222222,Central,1.42,2023.290212183436,,9.0,,,0.0,,,,,,,0,0,0,0,Safe
Grub_Reef_18_077,2024,-18.65079722222222,Central,4.98,2024.1286789869953,2024.104038329911,7.0,7.0,11.808086639411762,23.818572,KIRRILY,AU202324_05U,AU202324_05U,DISTURBANCE_ID,2024.0684462696784,6.0,1,1,1,0,Sequential S->H (Same Year)
Grub_Reef_18_077,2025,-18.65079722222222,Central,0.0,2024.501026694045,,0.0,,,0.0,,,,,,,0,0,0,0,Safe
Grub_Reef_18_077,2026,-18.65079722222222,Central,0.0,,,,,42.94990169499756,19.857384,KOJI,AU202526_12U,AU202526_12U,DISTURBANCE_ID,2026.0273785078714,6.0,1,0,0,0,Isolated Storm
Grub_Reef_18_077,2027,-18.65079722222222,Central,0.0,,,,,,0.0,,,,,,,0,0,0,0,Safe
Hastings_Reef,1985,-16.527041666666666,Central,0.0,,,,,,0.0,,,,,,,0,0,0,0,Safe
Hastings_Reef,1986,-16.527041666666666,Central,0.0,,,,,,0.0,,,,,,,0,0,0,0,Safe
Hastings_Reef,1987,-16.527041666666666,Central,0.0,,,,,,0.0,,,,,,,0,0,0,0,Safe
Hastings_Reef,1988,-16.527041666666666,Central,0.0,,,,,,0.0,,,,,,,0,0,0,0,Safe
Hastings_Reef,1989,-16.527041666666666,Central,0.64,1989.1204654346338,,7.0,,,0.0,,,,,,,0,0,0,0,Safe
Hastings_Reef,1990,-16.527041666666666,Central,0.0,1989.498288843258,,0.0,,,0.0,,,,,,,0,0,0,0,Safe
Hastings_Reef,1991,-16.527041666666666,Central,0.0,1990.498288843258,,0.0,,,0.0,,,,,,,0,0,0,0,Safe
Hastings_Reef,1992,-16.527041666666666,Central,0.0,1991.498288843258,,0.0,,,0.0,,,,,,,0,0,0,0,Safe
Hastings_Reef,1993,-16.527041666666666,Central,0.0,1992.501026694045,,0.0,,,0.0,,,,,,,0,0,0,0,Safe
Hastings_Reef,1994,-16.527041666666666,Central,2.93,1994.1998631074607,,8.0,,,0.0,,,,,,,0,0,0,0,Safe
Hastings_Reef,1995,-16.527041666666666,Central,2.29,1995.1533196440794,,7.0,,,0.0,,,,,,,0,0,0,0,Safe
Hastings_Reef,1996,-16.527041666666666,Central,1.55,1996.0985626283368,,7.0,,,0.0,,,,,,,0,0,0,0,Safe
Hastings_Reef,1997,-16.527041666666666,Central,0.0,1996.501026694045,,0.0,,,0.0,,,,,,,0,0,0,0,Safe
Hastings_Reef,1998,-16.527041666666666,Central,0.0,1997.498288843258,,0.0,,,0.0,,,,,,,0,0,0,0,Safe
Hastings_Reef,1999,-16.527041666666666,Central,0.95,1999.043805612594,,6.0,,29.654542501696262,19.857384,RONA,AU199899_09U,AU199899_09U,DISTURBANCE_ID,1999.1149897330595,7.0,1,0,0,0,Isolated Storm
Hastings_Reef,2000,-16.527041666666666,Central,0.0,1999.498288843258,,0.0,,,0.0,,,,,,,0,0,0,0,Safe
Hastings_Reef,2001,-16.527041666666666,Central,1.75,2001.2327173169062,,8.0,,,0.0,,,,,,,0,0,0,0,Safe
Hastings_Reef,2002,-16.527041666666666,Central,3.33,2002.101300479124,,7.0,,,0.0,,,,,,,0,0,0,0,Safe
Hastings_Reef,2003,-16.527041666666666,Central,0.0,2002.498288843258,,0.0,,,0.0,,,,,,,0,0,0,0,Safe
Hastings_Reef,2004,-16.527041666666666,Central,1.69,2004.1587953456537,,7.0,,,0.0,,,,,,,0,0,0,0,Safe
Hastings_Reef,2005,-16.527041666666666,Central,0.81,2005.0985626283368,,7.0,,,0.0,,,,,,,0,0,0,0,Safe
Hastings_Reef,2006,-16.527041666666666,Central,0.14,2006.1149897330595,,7.0,,,0.0,,,,,,,0,0,0,0,Safe
Hastings_Reef,2007,-16.527041666666666,Central,0.0,2006.498288843258,,0.0,,,0.0,,,,,,,0,0,0,0,Safe
Hastings_Reef,2008,-16.527041666666666,Central,0.45,2008.084873374401,,6.0,,,0.0,,,,,,,0,0,0,0,Safe
Hastings_Reef,2009,-16.527041666666666,Central,2.83,2009.1478439425052,,7.0,,,0.0,,,,,,,0,0,0,0,Safe
Hastings_Reef,2010,-16.527041666666666,Central,1.52,2010.1889117043122,,8.0,,41.37321699055552,18.519840000000002,OLGA,AU200910_07U,AU200910_07U,DISTURBANCE_ID,2010.065708418891,6.0,1,0,0,0,Isolated Storm
Hastings_Reef,2011,-16.527041666666666,Central,1.41,2011.0328542094455,,6.0,,,0.0,,,,,,,0,0,0,0,Safe
Hastings_Reef,2012,-16.527041666666666,Central,0.29,2012.0903490759754,,7.0,,,0.0,,,,,,,0,0,0,0,Safe
Hastings_Reef,2013,-16.527041666666666,Central,1.66,2013.1642710472279,,8.0,,,0.0,,,,,,,0,0,0,0,Safe
Hastings_Reef,2014,-16.527041666666666,Central,0.0,2013.498288843258,,0.0,,,0.0,,,,,,,0,0,0,0,Safe
Hastings_Reef,2015,-16.527041666666666,Central,1.63,2015.1779603011637,,8.0,,,0.0,,,,,,,0,0,0,0,Safe
Hastings_Reef,2016,-16.527041666666666,Central,5.29,2016.2327173169062,2016.1615331964408,8.0,7.0,,0.0,,,,,,,0,1,1,0,Isolated Heatwave (Moderate)
Hastings_Reef,2017,-16.527041666666666,Central,10.25,2017.2518822724162,2017.1368925393565,9.0,7.0,,0.0,,,,,,,0,1,0,1,Isolated Heatwave (Severe)
Hastings_Reef,2018,-16.527041666666666,Central,0.14,2018.0930869267625,,7.0,,,0.0,,,,,,,0,0,0,0,Safe
Hastings_Reef,2019,-16.527041666666666,Central,0.45,2019.1478439425052,,7.0,,,0.0,,,,,,,0,0,0,0,Safe
Hastings_Reef,2020,-16.527041666666666,Central,7.59,2020.1998631074607,2020.1341546885694,8.0,7.0,,0.0,,,,,,,0,1,1,0,Isolated Heatwave (Moderate)
Hastings_Reef,2021,-16.527041666666666,Central,0.93,2021.0301163586585,,6.0,,,0.0,,,,,,,0,0,0,0,Safe
Hastings_Reef,2022,-16.527041666666666,Central,4.74,2022.1998631074607,2022.1916495550993,8.0,8.0,,0.0,,,,,,,0,1,1,0,Isolated Heatwave (Moderate)
Hastings_Reef,2023,-16.527041666666666,Central,0.8,2023.290212183436,,9.0,,,0.0,,,,,,,0,0,0,0,Safe
Hastings_Reef,2024,-16.527041666666666,Central,7.62,2024.1587953456537,2024.0793976728269,7.0,6.0,,0.0,,,,,,,0,1,1,0,Isolated Heatwave (Moderate)
Hastings_Reef,2025,-16.527041666666666,Central,6.03,2025.1916495550993,2025.0766598220398,8.0,6.0,,0.0,,,,,,,0,1,1,0,Isolated Heatwave (Moderate)
Hastings_Reef,2026,-16.527041666666666,Central,0.0,2025.498288843258,,0.0,,,0.0,,,,,,,0,0,0,0,Safe
Hastings_Reef,2027,-16.527041666666666,Central,0.0,,,,,,0.0,,,,,,,0,0,0,0,Safe
Havannah_Island,1985,-18.839994444444443,Central,0.0,,,,,,0.0,,,,,,,0,0,0,0,Safe
Havannah_Island,1986,-18.839994444444443,Central,0.0,,,,,,0.0,,,,,,,0,0,0,0,Safe
Havannah_Island,1987,-18.839994444444443,Central,0.0,,,,,,0.0,,,,,,,0,0,0,0,Safe
Havannah_Island,1988,-18.839994444444443,Central,0.0,,,,,,0.0,,,,,,,0,0,0,0,Safe
Havannah_Island,1989,-18.839994444444443,Central,0.0,,,,,,0.0,,,,,,,0,0,0,0,Safe
Havannah_Island,1990,-18.839994444444443,Central,0.0,,,,,,0.0,,,,,,,0,0,0,0,Safe
Havannah_Island,1991,-18.839994444444443,Central,0.0,,,,,,0.0,,,,,,,0,0,0,0,Safe
Havannah_Island,1992,-18.839994444444443,Central,0.0,,,,,,0.0,,,,,,,0,0,0,0,Safe
Havannah_Island,1993,-18.839994444444443,Central,0.0,,,,,,0.0,,,,,,,0,0,0,0,Safe
Havannah_Island,1994,-18.839994444444443,Central,4.23,1994.0739219712525,1994.0711841204654,6.0,6.0,,0.0,,,,,,,0,1,1,0,Isolated Heatwave (Moderate)
Havannah_Island,1995,-18.839994444444443,Central,4.1,1995.1505817932923,1995.1505817932923,7.0,7.0,,0.0,,,,,,,0,1,1,0,Isolated Heatwave (Moderate)
Havannah_Island,1996,-18.839994444444443,Central,0.5,1996.0958247775495,,7.0,,,0.0,,,,,,,0,0,0,0,Safe
Havannah_Island,1997,-18.839994444444443,Central,0.0,1996.501026694045,,0.0,,,0.0,,,,,,,0,0,0,0,Safe
Havannah_Island,1998,-18.839994444444443,Central,5.4,1998.1478439425052,1998.1286789869953,7.0,7.0,,0.0,,,,,,,0,1,1,0,Isolated Heatwave (Moderate)
