"data_type","domain_category","domain_name","report_year","date","variable","median","lower","upper","project_code","depth","reef_zone","shelf","mean","count_group","series"
"juvenile","reef","Peart Reef","2008","2007.6273972602739726","ABUNDANCE","14.470708785454992","12.53132660221405","16.640299010424183","LTMP","9","_"," ","14.476836134851494","null","9.0m"
"juvenile","reef","Peart Reef","2010","2010.2684931506849315","ABUNDANCE","14.077562376210494","11.781066749416755","16.383119300915993","LTMP","9","_"," ","14.122305073799028","null","9.0m"
"juvenile","reef","Peart Reef","2012","2012.15616438356164383","ABUNDANCE","20.494908485652616","17.83888851465785","23.245737518675828","LTMP","9","_"," ","20.51424026629685","null","9.0m"
"juvenile","reef","Peart Reef","2014","2014.21643835616438356","ABUNDANCE","38.55168164698889","34.04628207578884","42.82565434932372","LTMP","9","_"," ","38.6208992525869","null","9.0m"
"juvenile","reef","Peart Reef","2016","2015.9506849315068493","ABUNDANCE","17.696521719688175","15.280067232887673","20.761282864481892","LTMP","9","_"," ","17.82971758235354","null","9.0m"
"juvenile","reef","Peart Reef","2018","2018.13424657534246576","ABUNDANCE","10.105552219619007","8.783705616926854","11.891274746426122","LTMP","9","_"," ","10.14809708138397","null","9.0m"
"juvenile","reef","Peart Reef","2020","2020.13972602739726028","ABUNDANCE","9.573447149877216","8.034872891524175","11.016246515554261","LTMP","9","_"," ","9.56529902559695","null","9.0m"
"juvenile","reef","Peart Reef","2022","2022.3178082191780822","ABUNDANCE","29.362933311733073","26.22408511279576","32.42548056726329","LTMP","9","_"," ","29.3854845894914","null","9.0m"
"juvenile","reef","Peart Reef","2023","2023.1780821917808219","ABUNDANCE","20.741984477711064","18.203785817430123","23.661491975360658","LTMP","9","_"," ","20.836492404910718","null","9.0m"
"juvenile","reef","Peart Reef","2024","2023.6876712328767123","ABUNDANCE","27.40316503317029","24.496891045830637","30.84147377337323","LTMP","9","_"," ","27.444802234571135","null","9.0m"
"juvenile","reef","Peart Reef","2025","2024.6547945205479452","ABUNDANCE","26.30379298811436","23.567618291907912","29.898864264416886","LTMP","9","_"," ","26.373599305671796","null","9.0m"
