data_type,domain_category,domain_name,report_year,date,variable,median,lower,upper,project_code,depth,reef_zone,shelf,mean,count_group,series
"fish","reef","St. Crispin Reef",1995,"1995.27945205479452057","Small fishes",46.00140116362495,39.31202178777253,52.62456610562,"LTMP",9,"_"," ",46.14863447249575,"restricted","9.0m"
"fish","reef","St. Crispin Reef",1996,"1996.030136986301369864","Small fishes",57.21389019966647,48.44300367870739,65.23035676779082,"LTMP",9,"_"," ",57.42803073125882,"restricted","9.0m"
"fish","reef","St. Crispin Reef",1997,"1997.07123287671232877","Small fishes",36.49530730691883,29.90377748672203,43.137707794578716,"LTMP",9,"_"," ",36.76149631627697,"restricted","9.0m"
"fish","reef","St. Crispin Reef",1998,"1998.0684931506849315","Small fishes",53.9123798389664,46.428168322004495,61.04050809761048,"LTMP",9,"_"," ",53.97576325944742,"restricted","9.0m"
"fish","reef","St. Crispin Reef",1999,"1999.07945205479452055","Small fishes",60.549701832903864,52.47039237964884,69.71459272086092,"LTMP",9,"_"," ",60.71362185226424,"restricted","9.0m"
"fish","reef","St. Crispin Reef",2000,"2000.06027397260273973","Small fishes",43.52964023053839,36.94726287465563,50.27696736550223,"LTMP",9,"_"," ",43.53745704624192,"restricted","9.0m"
"fish","reef","St. Crispin Reef",2001,"2001.07397260273972603","Small fishes",38.10265254903777,32.67329915818225,44.35771795920768,"LTMP",9,"_"," ",38.10730688452798,"restricted","9.0m"
"fish","reef","St. Crispin Reef",2002,"2001.7095890410958904","Small fishes",56.02590914417591,48.17866245104627,63.93121188062222,"LTMP",9,"_"," ",56.10248955771723,"restricted","9.0m"
"fish","reef","St. Crispin Reef",2003,"2002.8191780821917808","Small fishes",77.26237230450285,67.17872051562486,87.66559458395639,"LTMP",9,"_"," ",77.4317465955692,"restricted","9.0m"
"fish","reef","St. Crispin Reef",2004,"2004.010958904109589041","Small fishes",58.10245990699922,50.42254799753683,66.39567423347913,"LTMP",9,"_"," ",58.27889650045896,"restricted","9.0m"
"fish","reef","St. Crispin Reef",2005,"2005.0547945205479452","Small fishes",78.48784127169026,69.10067296571523,88.59333030000289,"LTMP",9,"_"," ",78.465059658124,"restricted","9.0m"
"fish","reef","St. Crispin Reef",2006,"2005.7945205479452054","Small fishes",69.70297462602376,60.09301097348805,78.54188139776494,"LTMP",9,"_"," ",69.72906736176847,"restricted","9.0m"
"fish","reef","St. Crispin Reef",2007,"2007.0136986301369863","Small fishes",67.7819423450085,59.123582720935254,77.82039021926994,"LTMP",9,"_"," ",67.94342908909789,"restricted","9.0m"
"fish","reef","St. Crispin Reef",2008,"2008.3232876712328767","Small fishes",92.99804235531654,81.47462811135702,105.30367885539563,"LTMP",9,"_"," ",93.22736857449415,"restricted","9.0m"
"fish","reef","St. Crispin Reef",2009,"2009.10410958904109589","Small fishes",75.41994935195069,63.653298486511154,85.4026598860653,"LTMP",9,"_"," ",75.65691224076406,"restricted","9.0m"
"fish","reef","St. Crispin Reef",2010,"2009.8849315068493151","Small fishes",64.92585750378633,57.197567548916616,74.52682441664705,"LTMP",9,"_"," ",64.94726584306738,"restricted","9.0m"
"fish","reef","St. Crispin Reef",2011,"2011.06301369863013699","Small fishes",118.32605736256721,102.65265184427602,134.06811242577083,"LTMP",9,"_"," ",118.69600803121064,"restricted","9.0m"
"fish","reef","St. Crispin Reef",2012,"2012.12602739726027398","Small fishes",59.111782401146364,50.06347915466843,66.67797832169727,"LTMP",9,"_"," ",59.34267158102,"restricted","9.0m"
"fish","reef","St. Crispin Reef",2013,"2013.010958904109589041","Small fishes",53.448667384046004,46.748746849168796,61.527975127380294,"LTMP",9,"_"," ",53.511963724760584,"restricted","9.0m"
"fish","reef","St. Crispin Reef",2014,"2014.2","Small fishes",71.82924656318437,62.70772271601609,82.93441455145307,"LTMP",9,"_"," ",71.95932696466167,"restricted","9.0m"
"fish","reef","St. Crispin Reef",2015,"2015.17534246575342466","Small fishes",82.11416355785241,69.52445170547198,98.12203037346377,"LTMP",9,"_"," ",82.62980910663492,"restricted","9.0m"
"fish","reef","St. Crispin Reef",2016,"2015.9205479452054794","Small fishes",54.33005293963235,45.613039260758896,64.73020332024339,"LTMP",9,"_"," ",54.80509367580636,"restricted","9.0m"
"fish","reef","St. Crispin Reef",2017,"2016.6986301369863014","Small fishes",68.11994807958445,59.1474850499335,77.79197520719114,"LTMP",9,"_"," ",68.33363944405727,"restricted","9.0m"
"fish","reef","St. Crispin Reef",2018,"2017.958904109589041","Small fishes",41.81815467630902,33.94920629845319,49.303965931135146,"LTMP",9,"_"," ",41.89981868182258,"restricted","9.0m"
"fish","reef","St. Crispin Reef",2019,"2019.12876712328767123","Small fishes",63.65722783202105,53.373412852529604,74.4837945276156,"LTMP",9,"_"," ",63.81943590620283,"restricted","9.0m"
"fish","reef","St. Crispin Reef",2020,"2019.947945205479452","Small fishes",52.76314611764205,44.86306100216064,61.728151810643034,"LTMP",9,"_"," ",52.861273994389684,"restricted","9.0m"
"fish","reef","St. Crispin Reef",2021,"2021.019178082191780823","Small fishes",37.07142711127608,31.288901923121266,43.42180604377659,"LTMP",9,"_"," ",37.24817458203148,"restricted","9.0m"
"fish","reef","St. Crispin Reef",2022,"2022.29863013698630136","Small fishes",57.03177716521442,48.25677028649254,64.85354042836144,"LTMP",9,"_"," ",57.13123025150244,"restricted","9.0m"
"fish","reef","St. Crispin Reef",2022,"2022.29863013698630136","Small fishes",56.35304797147316,45.452929404060654,68.18372035882125,"LTMP",9,"_"," ",56.8112396351548,"expanded","9.0m"
"fish","reef","St. Crispin Reef",2023,"2022.8356164383561644","Small fishes",52.64986460744543,45.19881179246891,60.48244657031372,"LTMP",9,"_"," ",52.80607672519968,"restricted","9.0m"
"fish","reef","St. Crispin Reef",2023,"2022.8356164383561644","Small fishes",58.184862135248956,47.710610470930504,70.6497387378558,"LTMP",9,"_"," ",58.42707905943128,"expanded","9.0m"
"fish","reef","St. Crispin Reef",2024,"2023.663013698630137","Small fishes",110.39472716688684,95.88222100254062,123.80088279651365,"LTMP",9,"_"," ",110.31095180355615,"restricted","9.0m"
"fish","reef","St. Crispin Reef",2024,"2023.663013698630137","Small fishes",118.17968860301625,95.79623383261405,142.0108596352741,"LTMP",9,"_"," ",118.95771522600552,"expanded","9.0m"
"fish","reef","St. Crispin Reef",2025,"2024.7643835616438356","Small fishes",65.50947028980804,57.15590748328572,75.59812462801403,"LTMP",9,"_"," ",65.66098196097316,"restricted","9.0m"
"fish","reef","St. Crispin Reef",2025,"2024.7643835616438356","Small fishes",65.26997380865328,52.0429281835179,77.43641643417085,"LTMP",9,"_"," ",65.50169912140034,"expanded","9.0m"
"fish","reef","St. Crispin Reef",2026,"2025.7178082191780822","Small fishes",120.70689583119741,105.18035745474445,136.15164988217563,"LTMP",9,"_"," ",120.77272512231626,"restricted","9.0m"
"fish","reef","St. Crispin Reef",2026,"2025.7178082191780822","Small fishes",120.46781336429586,96.17084774511584,142.20789604455533,"LTMP",9,"_"," ",121.00709509261956,"expanded","9.0m"
