data_type,domain_category,domain_name,report_year,date,variable,median,lower,upper,project_code,depth,reef_zone,shelf,mean,count_group,series
"fish","reef","Yonge Reef",1995,"1994.8","Harvested",7.7692636689867784,4.493860543279642,14.130382937908918,"LTMP",9,"_"," ",8.286317458141715,"restricted","9.0m"
"fish","reef","Yonge Reef",1996,"1995.7753424657534247","Harvested",12.078528078741911,7.807735186320671,16.82942423394767,"LTMP",9,"_"," ",12.29789959491389,"restricted","9.0m"
"fish","reef","Yonge Reef",1997,"1996.8136986301369863","Harvested",9.080289191129602,6.03792341573184,12.797351756592146,"LTMP",9,"_"," ",9.292901021663809,"restricted","9.0m"
"fish","reef","Yonge Reef",1998,"1997.7808219178082192","Harvested",8.21345540029132,5.374304148696543,12.041554181261278,"LTMP",9,"_"," ",8.417952340514546,"restricted","9.0m"
"fish","reef","Yonge Reef",1999,"1998.7753424657534247","Harvested",13.260689918300592,8.23960517492218,19.587617846897736,"LTMP",9,"_"," ",13.643170452712937,"restricted","9.0m"
"fish","reef","Yonge Reef",2000,"1999.7917808219178082","Harvested",7.117276329134585,5.1466694880119865,10.055705319822463,"LTMP",9,"_"," ",7.263602126213581,"restricted","9.0m"
"fish","reef","Yonge Reef",2001,"2000.547945205479452","Harvested",6.650965550360958,3.9172637349226966,11.717013848797244,"LTMP",9,"_"," ",7.230717695496878,"restricted","9.0m"
"fish","reef","Yonge Reef",2002,"2001.5123287671232877","Harvested",7.540407444917391,5.279612956421784,10.301751582577168,"LTMP",9,"_"," ",7.665323753301209,"restricted","9.0m"
"fish","reef","Yonge Reef",2003,"2002.5643835616438356","Harvested",8.58795781003816,6.144635613810598,11.231351447198378,"LTMP",9,"_"," ",8.641857266491844,"restricted","9.0m"
"fish","reef","Yonge Reef",2004,"2003.6438356164383562","Harvested",7.069238091002633,4.14068510462216,11.353519553408264,"LTMP",9,"_"," ",7.511818839368987,"restricted","9.0m"
"fish","reef","Yonge Reef",2005,"2004.663013698630137","Harvested",8.600788959796523,5.731465948340572,11.431171280363323,"LTMP",9,"_"," ",8.719316484537728,"restricted","9.0m"
"fish","reef","Yonge Reef",2007,"2006.7917808219178082","Harvested",5.667062097162841,3.4653907741819414,8.360711210681066,"LTMP",9,"_"," ",5.787074357744463,"restricted","9.0m"
"fish","reef","Yonge Reef",2009,"2008.8410958904109589","Harvested",7.8450157771790465,5.354175489336861,10.847669431068235,"LTMP",9,"_"," ",7.958632635042696,"restricted","9.0m"
"fish","reef","Yonge Reef",2011,"2010.821917808219178","Harvested",10.535167721425653,7.474411379080789,14.507106529632532,"LTMP",9,"_"," ",10.718335510735159,"restricted","9.0m"
"fish","reef","Yonge Reef",2013,"2012.7780821917808219","Harvested",10.965490255979537,7.954192548612892,15.105817555058447,"LTMP",9,"_"," ",11.149783277941113,"restricted","9.0m"
"fish","reef","Yonge Reef",2015,"2014.9041095890410958","Harvested",10.255930402180024,6.797187708653507,14.806267781630835,"LTMP",9,"_"," ",10.536055203508184,"restricted","9.0m"
"fish","reef","Yonge Reef",2017,"2016.6712328767123288","Harvested",12.234055491324352,9.010836769381113,16.53598955329122,"LTMP",9,"_"," ",12.367665369887703,"restricted","9.0m"
"fish","reef","Yonge Reef",2019,"2018.9232876712328767","Harvested",15.933470444815663,11.641659857289547,20.555383416589383,"LTMP",9,"_"," ",16.128308566330865,"restricted","9.0m"
"fish","reef","Yonge Reef",2021,"2020.8082191780821918","Harvested",9.619992810319502,7.004119468269539,12.858172357728815,"LTMP",9,"_"," ",9.693053581129076,"restricted","9.0m"
"fish","reef","Yonge Reef",2022,"2021.6986301369863014","Harvested",17.42063065394921,13.139149713669509,22.617942322729935,"LTMP",9,"_"," ",17.60149160225784,"restricted","9.0m"
"fish","reef","Yonge Reef",2022,"2021.6986301369863014","Harvested",17.543122689050914,11.11135296861027,25.21956923781152,"LTMP",9,"_"," ",17.997411409268295,"expanded","9.0m"
"fish","reef","Yonge Reef",2023,"2022.8054794520547945","Harvested",14.458156259347655,10.41898222901888,19.37002196348211,"LTMP",9,"_"," ",14.606963519632505,"restricted","9.0m"
"fish","reef","Yonge Reef",2023,"2022.8054794520547945","Harvested",24.650553675857893,14.136251366039806,34.37921708356188,"LTMP",9,"_"," ",25.092071677816392,"expanded","9.0m"
"fish","reef","Yonge Reef",2024,"2024.08767123287671233","Harvested",7.045556190556022,4.43499101128839,10.602324985532642,"LTMP",9,"_"," ",7.2996695970637075,"restricted","9.0m"
"fish","reef","Yonge Reef",2024,"2024.08767123287671233","Harvested",24.93189076556105,14.40656345582588,39.20428351775197,"LTMP",9,"_"," ",25.787290616048384,"expanded","9.0m"
"fish","reef","Yonge Reef",2025,"2024.726027397260274","Harvested",12.970056192416752,9.21980068637475,16.85681237727833,"LTMP",9,"_"," ",13.07088815778111,"restricted","9.0m"
"fish","reef","Yonge Reef",2025,"2024.726027397260274","Harvested",29.162950075878303,19.295175199510535,41.02322690898519,"LTMP",9,"_"," ",29.447644788348306,"expanded","9.0m"
