data_type,domain_category,domain_name,report_year,date,variable,median,lower,upper,project_code,depth,reef_zone,shelf,mean,count_group,series,color
"manta","reef","Thetford Reef",2003,"2002.8328767123287671","HC",8.361810123489374,6.5779087846071365,10.697362086644217,"LTMP",9,"_"," ",8.393181401526464,"null","9.0m",""
"manta","reef","Thetford Reef",2004,"2004.043835616438356165","HC",8.79437078280886,6.899139177117923,10.900373494016073,"LTMP",9,"_"," ",8.813145759529815,"null","9.0m",""
"manta","reef","Thetford Reef",2005,"2005.08767123287671233","HC",7.206911516680478,5.582358457598889,9.046922832135614,"LTMP",9,"_"," ",7.256711017016788,"null","9.0m",""
"manta","reef","Thetford Reef",2006,"2005.9013698630136986","HC",12.502111668154908,10.212450461522318,15.185408148525447,"LTMP",9,"_"," ",12.530778607454318,"null","9.0m",""
"manta","reef","Thetford Reef",2007,"2007.04657534246575343","HC",14.307839074343509,11.53218472088042,17.375168872900733,"LTMP",9,"_"," ",14.376637538793716,"null","9.0m",""
"manta","reef","Thetford Reef",2008,"2007.663013698630137","HC",13.535607073354486,11.118146463582827,16.26271467205455,"LTMP",9,"_"," ",13.596772493103318,"null","9.0m",""
"manta","reef","Thetford Reef",2009,"2009.00821917808219178","HC",15.28053977618329,12.770131387699804,18.386512180305843,"LTMP",9,"_"," ",15.333761237035967,"null","9.0m",""
"manta","reef","Thetford Reef",2010,"2009.9013698630136986","HC",20.614703357337955,17.38935944161641,24.135001035678428,"LTMP",9,"_"," ",20.732265126333317,"null","9.0m",""
"manta","reef","Thetford Reef",2012,"2012.14520547945205478","HC",12.516007611312286,10.19583513957049,15.649845306655804,"LTMP",9,"_"," ",12.650725748887584,"null","9.0m",""
"manta","reef","Thetford Reef",2013,"2013.0410958904109589","HC",17.982928527086617,14.978418868170387,21.44668178276409,"LTMP",9,"_"," ",18.096607672862913,"null","9.0m",""
"manta","reef","Thetford Reef",2015,"2015.32054794520547947","HC",19.054097260242877,15.71552549695429,22.444246805617173,"LTMP",9,"_"," ",19.140998567987687,"null","9.0m",""
"manta","reef","Thetford Reef",2016,"2015.9287671232876712","HC",19.622779455418705,16.53612676698287,22.744132637444356,"LTMP",9,"_"," ",19.63475774633322,"null","9.0m",""
"manta","reef","Thetford Reef",2017,"2016.7178082191780822","HC",18.79664938856889,15.781898828382786,22.146072513601954,"LTMP",9,"_"," ",18.92259488013452,"null","9.0m",""
"manta","reef","Thetford Reef",2018,"2017.9424657534246575","HC",13.371208696965493,10.545570213506902,16.18614064453911,"LTMP",9,"_"," ",13.417431843988503,"null","9.0m",""
"manta","reef","Thetford Reef",2019,"2019.3972602739726027","HC",10.094568695059802,7.98634088096162,12.195242977616703,"LTMP",9,"_"," ",10.127898778768955,"null","9.0m","#1f77b4"
"manta","reef","Thetford Reef",2022,"2021.7178082191780822","HC",30.81905580341878,27.373471932766925,35.259525903937075,"LTMP",9,"_"," ",30.82584093343864,"null","9.0m",""
"manta","reef","Thetford Reef",2023,"2023.16986301369863013","HC",26.70777251215004,23.22865106439625,30.547914204375676,"LTMP",9,"_"," ",26.756125824144778,"null","9.0m",""
"manta","reef","Thetford Reef",2024,"2023.6821917808219178","HC",29.385043007230404,25.7318047941228,33.392810556304774,"LTMP",9,"_"," ",29.346825034104363,"null","9.0m",""
"manta","reef","Thetford Reef",2025,"2024.7726027397260274","HC",22.86464839313486,19.520818387437885,26.78740844370487,"LTMP",9,"_"," ",22.880315586450774,"null","9.0m",""
