a_sector,nrm_region,domain_name,year,survey_date,variable,tows,cots,cotsptow
"WH","Mackay Whitsunday","Reef 20-104",1989,"1989.3178082191780822","COTS",23,150,"6.52"
"WH","Mackay Whitsunday","Reef 20-104",1990,"1990.2547945205479452","COTS",24,98,"4.08"
"WH","Mackay Whitsunday","Reef 20-104",1991,"1991.28493150684931506","COTS",26,0,"0.00"
"WH","Mackay Whitsunday","Reef 20-104",1993,"1993.11232876712328767","COTS",25,0,"0.00"
"WH","Mackay Whitsunday","Reef 20-104",1994,"1994.273972602739726","COTS",24,0,"0.00"
"WH","Mackay Whitsunday","Reef 20-104",1995,"1995.12602739726027398","COTS",27,0,"0.00"
"WH","Mackay Whitsunday","Reef 20-104",1996,"1996.15342465753424658","COTS",23,0,"0.00"
"WH","Mackay Whitsunday","Reef 20-104",1997,"1997.39452054794520547","COTS",25,0,"0.00"
"WH","Mackay Whitsunday","Reef 20-104",1998,"1998.17534246575342466","COTS",23,0,"0.00"
"WH","Mackay Whitsunday","Reef 20-104",1999,"1999.16712328767123288","COTS",25,0,"0.00"
"WH","Mackay Whitsunday","Reef 20-104",2000,"2000.2136986301369863","COTS",24,0,"0.00"
"WH","Mackay Whitsunday","Reef 20-104",2001,"2001.2328767123287671","COTS",19,0,"0.00"
"WH","Mackay Whitsunday","Reef 20-104",2002,"2001.852054794520548","COTS",25,0,"0.00"
"WH","Mackay Whitsunday","Reef 20-104",2003,"2002.9123287671232877","COTS",21,0,"0.00"
"WH","Mackay Whitsunday","Reef 20-104",2004,"2004.13150684931506848","COTS",23,0,"0.00"
"WH","Mackay Whitsunday","Reef 20-104",2005,"2005.2219178082191781","COTS",26,8,"0.31"
"WH","Mackay Whitsunday","Reef 20-104",2007,"2007.2410958904109589","COTS",25,12,"0.48"
"WH","Mackay Whitsunday","Reef 20-104",2009,"2009.25205479452054796","COTS",23,0,"0.00"
"WH","Mackay Whitsunday","Reef 20-104",2010,"2010.1589041095890411","COTS",21,0,"0.00"
"WH","Mackay Whitsunday","Reef 20-104",2011,"2011.2","COTS",22,0,"0.00"
"WH","Mackay Whitsunday","Reef 20-104",2013,"2013.2958904109589041","COTS",22,1,"0.05"
"WH","Mackay Whitsunday","Reef 20-104",2015,"2015.03561643835616438","COTS",25,0,"0.00"
"WH","Mackay Whitsunday","Reef 20-104",2017,"2017.13150684931506848","COTS",24,0,"0.00"
"WH","Mackay Whitsunday","Reef 20-104",2021,"2021.12054794520547946","COTS",23,0,"0.00"
"WH","Mackay Whitsunday","Reef 20-104",2022,"2022.0136986301369863","COTS",24,0,"0.00"
"WH","Mackay Whitsunday","Reef 20-104",2023,"2023.07397260273972603","COTS",28,0,"0.00"
"WH","Mackay Whitsunday","Reef 20-104",2024,"2024.3589041095890411","COTS",26,0,"0.00"
"WH","Mackay Whitsunday","Reef 20-104",2025,"2025.2410958904109589","COTS",25,0,"0.00"
"WH","Mackay Whitsunday","Reef 20-104",2026,"2026.1095890410958904","COTS",24,7,"0.29"
