a_sector,nrm_region,domain_name,year,survey_date,variable,tows,cots,cotsptow
"CA","Wet Tropics","Mackay Reef",1986,"1985.9013698630136986","COTS",24,0,"0.00"
"CA","Wet Tropics","Mackay Reef",1988,"1987.8027397260273973","COTS",22,0,"0.00"
"CA","Wet Tropics","Mackay Reef",1989,"1988.7698630136986301","COTS",22,0,"0.00"
"CA","Wet Tropics","Mackay Reef",1991,"1991.06301369863013699","COTS",25,0,"0.00"
"CA","Wet Tropics","Mackay Reef",1993,"1993.4465753424657534","COTS",23,1,"0.04"
"CA","Wet Tropics","Mackay Reef",1995,"1995.2821917808219178","COTS",20,2,"0.10"
"CA","Wet Tropics","Mackay Reef",1996,"1996.019178082191780823","COTS",20,1,"0.05"
"CA","Wet Tropics","Mackay Reef",1998,"1998.07945205479452055","COTS",24,12,"0.50"
"CA","Wet Tropics","Mackay Reef",1999,"1999.0684931506849315","COTS",25,7,"0.28"
"CA","Wet Tropics","Mackay Reef",2000,"2000.0684931506849315","COTS",24,0,"0.00"
"CA","Wet Tropics","Mackay Reef",2001,"2001.09041095890410959","COTS",22,0,"0.00"
"CA","Wet Tropics","Mackay Reef",2002,"2001.7150684931506849","COTS",22,0,"0.00"
"CA","Wet Tropics","Mackay Reef",2003,"2002.8136986301369863","COTS",21,0,"0.00"
"CA","Wet Tropics","Mackay Reef",2004,"2004.021917808219178082","COTS",22,0,"0.00"
"CA","Wet Tropics","Mackay Reef",2005,"2005.07945205479452055","COTS",22,0,"0.00"
"CA","Wet Tropics","Mackay Reef",2006,"2005.8958904109589041","COTS",22,0,"0.00"
"CA","Wet Tropics","Mackay Reef",2007,"2007.0273972602739726","COTS",19,0,"0.00"
"CA","Wet Tropics","Mackay Reef",2008,"2007.6520547945205479","COTS",23,0,"0.00"
"CA","Wet Tropics","Mackay Reef",2009,"2009.10684931506849316","COTS",24,0,"0.00"
"CA","Wet Tropics","Mackay Reef",2010,"2009.8904109589041096","COTS",22,0,"0.00"
"CA","Wet Tropics","Mackay Reef",2011,"2011.07671232876712329","COTS",23,0,"0.00"
"CA","Wet Tropics","Mackay Reef",2013,"2013.01643835616438356","COTS",25,5,"0.20"
"CA","Wet Tropics","Mackay Reef",2015,"2015.16712328767123288","COTS",24,24,"1.00"
"CA","Wet Tropics","Mackay Reef",2016,"2015.915068493150685","COTS",21,0,"0.00"
"CA","Wet Tropics","Mackay Reef",2017,"2016.9260273972602739","COTS",23,0,"0.00"
"CA","Wet Tropics","Mackay Reef",2019,"2019.13424657534246576","COTS",23,0,"0.00"
"CA","Wet Tropics","Mackay Reef",2021,"2021.024657534246575342","COTS",23,0,"0.00"
"CA","Wet Tropics","Mackay Reef",2022,"2021.7068493150684931","COTS",23,0,"0.00"
"CA","Wet Tropics","Mackay Reef",2023,"2022.8383561643835616","COTS",24,0,"0.00"
"CA","Wet Tropics","Mackay Reef",2024,"2023.6575342465753424","COTS",27,0,"0.00"
"CA","Wet Tropics","Mackay Reef",2025,"2024.7589041095890411","COTS",23,0,"0.00"
"CA","Wet Tropics","Mackay Reef",2026,"2025.673972602739726","COTS",23,0,"0.00"
