data_type,domain_category,domain_name,report_year,date,variable,median,lower,upper,project_code,depth,reef_zone,shelf,mean,count_group,series
"fish","reef","Snake Reef",1995,"1994.8821917808219178","Harvested",3.5233490564112078,2.258081449760484,5.228446765706397,"LTMP",9,"_"," ",3.6340320989680968,"restricted","9.0m"
"fish","reef","Snake Reef",1996,"1995.8849315068493151","Harvested",4.903896263724481,3.212252923779408,7.423317334464583,"LTMP",9,"_"," ",5.045267805319241,"restricted","9.0m"
"fish","reef","Snake Reef",1997,"1996.8602739726027397","Harvested",4.081198234920871,2.650995449663811,5.850942196680632,"LTMP",9,"_"," ",4.183673452299284,"restricted","9.0m"
"fish","reef","Snake Reef",1998,"1997.8986301369863013","Harvested",2.119113097938405,1.2539105257080159,3.3599173562654285,"LTMP",9,"_"," ",2.236225027890743,"restricted","9.0m"
"fish","reef","Snake Reef",1999,"1998.9287671232876712","Harvested",2.644058562572478,1.7340581122613696,3.7836407739254603,"LTMP",9,"_"," ",2.6913759042063425,"restricted","9.0m"
"fish","reef","Snake Reef",2000,"1999.8876712328767123","Harvested",3.3097192584878705,1.8977828290158079,5.598092752154909,"LTMP",9,"_"," ",3.4882621174455077,"restricted","9.0m"
"fish","reef","Snake Reef",2001,"2000.6931506849315069","Harvested",1.9074375200440734,0.8908944350312364,3.4653373792169093,"LTMP",9,"_"," ",2.0455231537679666,"restricted","9.0m"
"fish","reef","Snake Reef",2002,"2001.6054794520547945","Harvested",3.8412015228426517,2.609169035242818,5.828862977845772,"LTMP",9,"_"," ",3.97187697767743,"restricted","9.0m"
"fish","reef","Snake Reef",2003,"2002.6767123287671233","Harvested",1.9590002180114845,0.9859853500326379,3.0723953350266053,"LTMP",9,"_"," ",2.0260819931688747,"restricted","9.0m"
"fish","reef","Snake Reef",2004,"2003.8164383561643835","Harvested",2.296240654309927,1.0565983997243338,4.616797832688454,"LTMP",9,"_"," ",2.5390880474664845,"restricted","9.0m"
"fish","reef","Snake Reef",2005,"2004.8849315068493151","Harvested",3.897119451619159,2.558865103315065,5.384577556615778,"LTMP",9,"_"," ",3.9917591733811046,"restricted","9.0m"
"fish","reef","Snake Reef",2007,"2006.8986301369863013","Harvested",5.588146296854425,4.172641076148731,7.673264913166357,"LTMP",9,"_"," ",5.6731090256647345,"restricted","9.0m"
"fish","reef","Snake Reef",2009,"2008.9041095890410958","Harvested",3.3820598514190143,2.2433535473132094,4.865273395471048,"LTMP",9,"_"," ",3.460023037568745,"restricted","9.0m"
"fish","reef","Snake Reef",2011,"2010.9315068493150684","Harvested",4.194354790935817,2.7450589746897895,6.270842244115674,"LTMP",9,"_"," ",4.3358757290360055,"restricted","9.0m"
"fish","reef","Snake Reef",2013,"2012.6821917808219178","Harvested",3.436660800999926,2.0901297501228275,5.329543113868305,"LTMP",9,"_"," ",3.5453364484914665,"restricted","9.0m"
"fish","reef","Snake Reef",2015,"2014.6465753424657534","Harvested",5.053726563897481,3.52940599022521,7.053838031455132,"LTMP",9,"_"," ",5.127582024605278,"restricted","9.0m"
"fish","reef","Snake Reef",2017,"2017.04657534246575343","Harvested",4.013272514155993,2.604179384002648,5.9900538435499024,"LTMP",9,"_"," ",4.107252773248322,"restricted","9.0m"
"fish","reef","Snake Reef",2019,"2018.7452054794520548","Harvested",5.203789469160185,3.6608453089577684,7.154516162483223,"LTMP",9,"_"," ",5.312568254289752,"restricted","9.0m"
"fish","reef","Snake Reef",2021,"2020.684931506849315","Harvested",8.321217804701256,5.6920905322368816,11.355303079450884,"LTMP",9,"_"," ",8.459649161688136,"restricted","9.0m"
"fish","reef","Snake Reef",2022,"2021.9424657534246575","Harvested",7.45560711105021,5.5814943576430185,9.82907522067223,"LTMP",9,"_"," ",7.560605975452966,"restricted","9.0m"
"fish","reef","Snake Reef",2022,"2021.9424657534246575","Harvested",10.21529004611586,7.663024873715884,13.226292689382003,"LTMP",9,"_"," ",10.361649479968634,"expanded","9.0m"
"fish","reef","Snake Reef",2023,"2022.6876712328767123","Harvested",9.23378295478254,7.084023499384414,11.865661253001997,"LTMP",9,"_"," ",9.294163781350276,"restricted","9.0m"
"fish","reef","Snake Reef",2023,"2022.6876712328767123","Harvested",9.936306771581656,7.58598267566891,12.597923909173216,"LTMP",9,"_"," ",10.06087133878073,"expanded","9.0m"
"fish","reef","Snake Reef",2024,"2024.3287671232876712","Harvested",14.800754741135979,12.448403586825929,17.06971630652994,"LTMP",9,"_"," ",14.873418581672672,"restricted","9.0m"
"fish","reef","Snake Reef",2024,"2024.3287671232876712","Harvested",33.40800837200118,27.073776456627197,39.59138464047162,"LTMP",9,"_"," ",33.6219773227633,"expanded","9.0m"
"fish","reef","Snake Reef",2026,"2025.8465753424657534","Harvested",6.4875744433821385,4.84370740472011,8.697679070519529,"LTMP",9,"_"," ",6.559671490991337,"restricted","9.0m"
"fish","reef","Snake Reef",2026,"2025.8465753424657534","Harvested",10.112854709058082,7.354589842839615,13.656114018102175,"LTMP",9,"_"," ",10.365154812598911,"expanded","9.0m"
