time,latitude,longitude,SST,DHW
2007-11-01T12:00:00Z,-21.025,150.375,25.17,0.0
2007-11-02T12:00:00Z,-21.025,150.375,25.400000000000002,0.0
2007-11-03T12:00:00Z,-21.025,150.375,25.560000000000002,0.0
2007-11-04T12:00:00Z,-21.025,150.375,25.650000000000002,0.0
2007-11-05T12:00:00Z,-21.025,150.375,25.75,0.0
2007-11-06T12:00:00Z,-21.025,150.375,25.66,0.0
2007-11-07T12:00:00Z,-21.025,150.375,25.76,0.0
2007-11-08T12:00:00Z,-21.025,150.375,25.64,0.0
2007-11-09T12:00:00Z,-21.025,150.375,25.580000000000002,0.0
2007-11-10T12:00:00Z,-21.025,150.375,25.580000000000002,0.0
2007-11-11T12:00:00Z,-21.025,150.375,25.54,0.0
2007-11-12T12:00:00Z,-21.025,150.375,25.44,0.0
2007-11-13T12:00:00Z,-21.025,150.375,25.38,0.0
2007-11-14T12:00:00Z,-21.025,150.375,25.63,0.0
2007-11-15T12:00:00Z,-21.025,150.375,25.94,0.0
2007-11-16T12:00:00Z,-21.025,150.375,25.61,0.0
2007-11-17T12:00:00Z,-21.025,150.375,25.77,0.0
2007-11-18T12:00:00Z,-21.025,150.375,25.61,0.0
2007-11-19T12:00:00Z,-21.025,150.375,25.57,0.0
2007-11-20T12:00:00Z,-21.025,150.375,25.46,0.0
2007-11-21T12:00:00Z,-21.025,150.375,25.63,0.0
2007-11-22T12:00:00Z,-21.025,150.375,25.740000000000002,0.0
2007-11-23T12:00:00Z,-21.025,150.375,25.76,0.0
2007-11-24T12:00:00Z,-21.025,150.375,25.92,0.0
2007-11-25T12:00:00Z,-21.025,150.375,25.85,0.0
2007-11-26T12:00:00Z,-21.025,150.375,25.900000000000002,0.0
2007-11-27T12:00:00Z,-21.025,150.375,25.93,0.0
2007-11-28T12:00:00Z,-21.025,150.375,26.03,0.0
2007-11-29T12:00:00Z,-21.025,150.375,26.060000000000002,0.0
2007-11-30T12:00:00Z,-21.025,150.375,26.1,0.0
2007-12-01T12:00:00Z,-21.025,150.375,26.32,0.0
