reef_name,year,max_dhw,dhw_peak_date,min_dist,max_wind_ms,storm_name,storm_peak_date,has_storm,has_heatwave
Fork_Reef,2004,2.73,2004.1697467488023,,0.0,,,0,0
Fork_Reef,2005,0.8200000000000001,2005.1177275838468,,0.0,,,0,0
Fork_Reef,2006,0.0,2005.498288843258,,0.0,,,0,0
Fork_Reef,2007,0.0,2006.498288843258,,0.0,,,0,0
Fork_Reef,2008,0.0,2007.498288843258,,0.0,,,0,0
Fork_Reef,2009,1.23,2009.1423682409309,,0.0,,,0,0
Fork_Reef,2010,0.66,2010.1834360027378,,0.0,,,0,0
Fork_Reef,2011,2.09,2011.0574948665299,,0.0,,,0,0
Fork_Reef,2012,1.28,2012.123203285421,,0.0,,,0,0
Fork_Reef,2013,0.97,2013.1396303901438,,0.0,,,0,0
Fork_Reef,2014,0.0,2013.498288843258,,0.0,,,0,0
Fork_Reef,2015,2.34,2015.1806981519508,,0.0,,,0,0
Fork_Reef,2016,4.36,2016.2299794661192,,0.0,,,0,1
Fork_Reef,2017,5.33,2017.2354551676933,,0.0,,,0,1
Fork_Reef,2018,0.15,2018.145106091718,,0.0,,,0,0
Fork_Reef,2019,0.0,2018.498288843258,,0.0,,,0,0
Fork_Reef,2020,5.96,2020.1971252566734,47.892121893105276,36.85445892368115,HAROLD,2020.2710472279261,1,1
Fork_Reef,2021,0.0,2020.501026694045,,0.0,,,0,0
Fork_Reef,2022,4.8,2022.1998631074607,,0.0,,,0,1
Fork_Reef,2023,0.8,2023.1204654346338,,0.0,,,0,0
Fork_Reef,2024,5.92,2024.1423682409309,7.0873173470871444,18.519840000000002,KIRRILY,2024.0684462696784,1,1
Fork_Reef,2025,0.0,2024.501026694045,,0.0,,,0,0
Frankland_Islands,1985,0.0,,,0.0,,,0,0
Frankland_Islands,1986,0.0,,42.90996720816937,31.740948000000003,WINIFRED,1986.0876112251883,1,0
Frankland_Islands,1987,0.0,,,0.0,,,0,0
Frankland_Islands,1988,0.0,,,0.0,,,0,0
Frankland_Islands,1989,0.0,,,0.0,,,0,0
Frankland_Islands,1990,0.0,,5.124187529298061,22.481028000000002,FELICITY,1989.9582477754961,1,0
Frankland_Islands,1991,0.0,,,0.0,,,0,0
Frankland_Islands,1992,0.0,,,0.0,,,0,0
Frankland_Islands,1993,0.0,,,0.0,,,0,0
Frankland_Islands,1994,0.0,,,0.0,,,0,0
Frankland_Islands,1995,0.0,,,0.0,,,0,0
Frankland_Islands,1996,0.0,,,0.0,,,0,0
Frankland_Islands,1997,0.0,,,0.0,,,0,0
Frankland_Islands,1998,0.0,,,0.0,,,0,0
Frankland_Islands,1999,0.0,,,0.0,,,0,0
Frankland_Islands,2000,0.0,,,0.0,,,0,0
Frankland_Islands,2001,0.0,,,0.0,,,0,0
Frankland_Islands,2002,0.0,,,0.0,,,0,0
Frankland_Islands,2003,0.32,2003.145106091718,,0.0,,,0,0
Frankland_Islands,2004,0.94,2004.1615331964408,,0.0,,,0,0
Frankland_Islands,2005,0.84,2005.104038329911,,0.0,,,0,0
Frankland_Islands,2006,2.49,2006.1204654346338,39.30779995309308,37.039680000000004,LARRY,2006.2135523613963,1,0
Frankland_Islands,2007,0.44,2007.084873374401,,0.0,,,0,0
Frankland_Islands,2008,0.16,2008.043805612594,,0.0,,,0,0
Frankland_Islands,2009,1.01,2009.145106091718,,0.0,,,0,0
Frankland_Islands,2010,0.78,2010.1834360027378,37.26544646955608,18.519840000000002,OLGA,2010.065708418891,1,0
Frankland_Islands,2011,0.68,2011.0328542094455,68.43393043249627,31.221568722467833,YASI,2011.0903490759754,1,0
Frankland_Islands,2012,0.31,2012.145106091718,,0.0,,,0,0
Frankland_Islands,2013,2.48,2013.1642710472279,,0.0,,,0,0
Frankland_Islands,2014,0.0,2013.498288843258,,0.0,,,0,0
Frankland_Islands,2015,1.64,2015.1779603011637,,0.0,,,0,0
Frankland_Islands,2016,2.45,2016.167008898015,,0.0,,,0,0
Frankland_Islands,2017,10.66,2017.2436687200548,,0.0,,,0,1
Frankland_Islands,2018,0.3,2018.0930869267625,,0.0,,,0,0
Frankland_Islands,2019,0.79,2019.1478439425052,,0.0,,,0,0
Frankland_Islands,2020,4.2700000000000005,2020.1889117043122,,0.0,,,0,1
Frankland_Islands,2021,0.15,2020.9856262833675,,0.0,,,0,0
Frankland_Islands,2022,2.82,2022.1889117043122,,0.0,,,0,0
Frankland_Islands,2023,0.46,2023.2819986310747,,0.0,,,0,0
Frankland_Islands,2024,6.45,2024.145106091718,,0.0,,,0,1
Frankland_Islands,2025,6.4,2025.1341546885694,,0.0,,,0,1
Gannet_Cay,1985,0.0,,,0.0,,,0,0
Gannet_Cay,1986,0.0,,,0.0,,,0,0
Gannet_Cay,1987,0.0,,,0.0,,,0,0
Gannet_Cay,1988,0.0,,,0.0,,,0,0
Gannet_Cay,1989,0.0,,,0.0,,,0,0
Gannet_Cay,1990,0.92,1990.1204654346338,,0.0,,,0,0
Gannet_Cay,1991,0.23,1991.0574948665299,,0.0,,,0,0
Gannet_Cay,1992,1.62,1992.1423682409309,21.616961328993334,22.481028000000002,FRAN,1992.2026009582478,1,0
Gannet_Cay,1993,0.0,1992.501026694045,,0.0,,,0,0
Gannet_Cay,1994,0.32,1994.0301163586585,42.45428120841645,29.117304,REWA,1994.0054757015744,1,0
Gannet_Cay,1995,0.0,1994.498288843258,,0.0,,,0,0
Gannet_Cay,1996,0.35,1996.1314168377824,,0.0,,,0,0
Gannet_Cay,1997,0.0,1996.501026694045,,0.0,,,0,0
Gannet_Cay,1998,2.37,1998.1889117043122,,0.0,,,0,0
Gannet_Cay,1999,0.14,1999.1095140314853,,0.0,,,0,0
Gannet_Cay,2000,0.0,1999.498288843258,,0.0,,,0,0
Gannet_Cay,2001,0.0,2000.501026694045,,0.0,,,0,0
Gannet_Cay,2002,4.2,2002.1916495550993,,0.0,,,0,1
Gannet_Cay,2003,0.0,2002.498288843258,,0.0,,,0,0
Gannet_Cay,2004,3.2,2004.1642710472279,,0.0,,,0,0
Gannet_Cay,2005,0.0,2004.501026694045,,0.0,,,0,0
Gannet_Cay,2006,1.62,2006.0739219712525,,0.0,,,0,0
Gannet_Cay,2007,0.0,2006.498288843258,,0.0,,,0,0
Gannet_Cay,2008,0.34,2008.1149897330595,,0.0,,,0,0
Gannet_Cay,2009,0.29,2009.065708418891,2.6391762572765582,42.338412,HAMISH,2009.1834360027378,1,0
Gannet_Cay,2010,1.29,2010.1752224503764,,0.0,,,0,0
Gannet_Cay,2011,0.0,2010.498288843258,,0.0,,,0,0
Gannet_Cay,2012,0.14,2012.1779603011637,,0.0,,,0,0
Gannet_Cay,2013,0.0,2012.501026694045,,0.0,,,0,0
Gannet_Cay,2014,0.0,2013.498288843258,,0.0,,,0,0
Gannet_Cay,2015,0.62,2015.0876112251883,,0.0,,,0,0
Gannet_Cay,2016,0.35,2016.0903490759754,,0.0,,,0,0
Gannet_Cay,2017,1.11,2017.2162902121834,,0.0,,,0,0
Gannet_Cay,2018,0.0,2017.498288843258,,0.0,,,0,0
Gannet_Cay,2019,0.0,2018.498288843258,,0.0,,,0,0
Gannet_Cay,2020,6.8,2020.1971252566734,,0.0,,,0,1
Gannet_Cay,2021,0.0,2020.501026694045,,0.0,,,0,0
Gannet_Cay,2022,0.66,2022.1916495550993,,0.0,,,0,0
Gannet_Cay,2023,0.29,2023.2053388090349,,0.0,,,0,0
Gannet_Cay,2024,8.47,2024.1834360027378,,0.0,,,0,1
Gannet_Cay,2025,1.83,2025.0876112251883,,0.0,,,0,0
Grub_Reef_18_077,1985,0.0,,,0.0,,,0,0
Grub_Reef_18_077,1986,0.0,,,0.0,,,0,0
Grub_Reef_18_077,1987,0.0,,,0.0,,,0,0
Grub_Reef_18_077,1988,0.0,,61.526053793765385,23.760244488434715,CHARLIE,1988.1642710472279,1,0
Grub_Reef_18_077,1989,0.34,1989.1314168377824,68.77680373515561,31.120308393012266,AIVU,1989.2546201232033,1,0
Grub_Reef_18_077,1990,0.76,1990.065708418891,,0.0,,,0,0
Grub_Reef_18_077,1991,0.14,1991.1204654346338,,0.0,,,0,0
Grub_Reef_18_077,1992,0.0,1991.498288843258,,0.0,,,0,0
Grub_Reef_18_077,1993,0.15,1993.2135523613963,,0.0,,,0,0
Grub_Reef_18_077,1994,1.21,1994.1615331964408,,0.0,,,0,0
Grub_Reef_18_077,1995,2.65,1995.1505817932923,,0.0,,,0,0
Grub_Reef_18_077,1996,0.15,1996.0958247775495,,0.0,,,0,0
Grub_Reef_18_077,1997,0.0,1996.501026694045,,0.0,,,0,0
Grub_Reef_18_077,1998,3.0,1998.1368925393565,,0.0,,,0,0
Grub_Reef_18_077,1999,0.51,1999.041067761807,,0.0,,,0,0
Grub_Reef_18_077,2000,0.0,1999.498288843258,14.629382942679248,22.481028000000002,TESSI,2000.2546201232033,1,0
Grub_Reef_18_077,2001,1.53,2001.2190280629707,,0.0,,,0,0
Grub_Reef_18_077,2002,3.2,2002.125941136208,,0.0,,,0,0
Grub_Reef_18_077,2003,0.0,2002.498288843258,,0.0,,,0,0
Grub_Reef_18_077,2004,2.39,2004.1697467488023,,0.0,,,0,0
Grub_Reef_18_077,2005,0.7000000000000001,2005.1122518822724,,0.0,,,0,0
Grub_Reef_18_077,2006,0.0,2005.498288843258,,0.0,,,0,0
Grub_Reef_18_077,2007,0.0,2006.498288843258,,0.0,,,0,0
Grub_Reef_18_077,2008,0.0,2007.498288843258,,0.0,,,0,0
Grub_Reef_18_077,2009,0.47,2009.1423682409309,,0.0,,,0,0
Grub_Reef_18_077,2010,0.88,2010.186173853525,,0.0,,,0,0
Grub_Reef_18_077,2011,1.43,2011.0547570157426,,0.0,,,0,0
Grub_Reef_18_077,2012,0.76,2012.1177275838468,,0.0,,,0,0
Grub_Reef_18_077,2013,0.98,2013.1396303901438,,0.0,,,0,0
Grub_Reef_18_077,2014,0.0,2013.498288843258,,0.0,,,0,0
Grub_Reef_18_077,2015,2.48,2015.1806981519508,,0.0,,,0,0
Grub_Reef_18_077,2016,3.0700000000000003,2016.2272416153319,,0.0,,,0,0
Grub_Reef_18_077,2017,4.73,2017.2327173169062,,0.0,,,0,1
Grub_Reef_18_077,2018,0.15,2018.145106091718,,0.0,,,0,0
Grub_Reef_18_077,2019,0.0,2018.498288843258,,0.0,,,0,0
Grub_Reef_18_077,2020,5.7700000000000005,2020.1971252566734,43.893889113700006,38.377224,HAROLD,2020.2710472279261,1,1
Grub_Reef_18_077,2021,0.0,2020.501026694045,,0.0,,,0,0
Grub_Reef_18_077,2022,4.74,2022.1998631074607,,0.0,,,0,1
Grub_Reef_18_077,2023,1.42,2023.290212183436,,0.0,,,0,0
Grub_Reef_18_077,2024,4.98,2024.1286789869953,8.513277724670274,18.519840000000002,KIRRILY,2024.0684462696784,1,1
Grub_Reef_18_077,2025,0.0,2024.501026694045,,0.0,,,0,0
Hastings_Reef,1985,0.0,,,0.0,,,0,0
Hastings_Reef,1986,0.0,,,0.0,,,0,0
Hastings_Reef,1987,0.0,,,0.0,,,0,0
Hastings_Reef,1988,0.0,,,0.0,,,0,0
Hastings_Reef,1989,0.64,1989.1204654346338,,0.0,,,0,0
Hastings_Reef,1990,0.0,1989.498288843258,,0.0,,,0,0
Hastings_Reef,1991,0.0,1990.498288843258,71.4950948124924,17.628862659932206,JOY,1990.977412731006,1,0
Hastings_Reef,1992,0.0,1991.498288843258,,0.0,,,0,0
Hastings_Reef,1993,0.0,1992.501026694045,,0.0,,,0,0
Hastings_Reef,1994,2.93,1994.1998631074607,,0.0,,,0,0
Hastings_Reef,1995,2.29,1995.1533196440794,,0.0,,,0,0
Hastings_Reef,1996,1.55,1996.0985626283368,,0.0,,,0,0
Hastings_Reef,1997,0.0,1996.501026694045,,0.0,,,0,0
Hastings_Reef,1998,0.0,1997.498288843258,,0.0,,,0,0
Hastings_Reef,1999,0.95,1999.043805612594,29.654542501696262,19.857384,RONA,1999.1149897330595,1,0
Hastings_Reef,2000,0.0,1999.498288843258,,0.0,,,0,0
Hastings_Reef,2001,1.75,2001.2327173169062,,0.0,,,0,0
Hastings_Reef,2002,3.33,2002.101300479124,,0.0,,,0,0
Hastings_Reef,2003,0.0,2002.498288843258,,0.0,,,0,0
Hastings_Reef,2004,1.69,2004.1587953456537,,0.0,,,0,0
Hastings_Reef,2005,0.81,2005.0985626283368,,0.0,,,0,0
Hastings_Reef,2006,0.14,2006.1149897330595,,0.0,,,0,0
Hastings_Reef,2007,0.0,2006.498288843258,,0.0,,,0,0
Hastings_Reef,2008,0.45,2008.084873374401,,0.0,,,0,0
Hastings_Reef,2009,2.83,2009.1478439425052,,0.0,,,0,0
Hastings_Reef,2010,1.52,2010.1889117043122,41.37321699055552,18.519840000000002,OLGA,2010.065708418891,1,0
Hastings_Reef,2011,1.41,2011.0328542094455,,0.0,,,0,0
Hastings_Reef,2012,0.29,2012.0903490759754,,0.0,,,0,0
Hastings_Reef,2013,1.66,2013.1642710472279,,0.0,,,0,0
Hastings_Reef,2014,0.0,2013.498288843258,,0.0,,,0,0
Hastings_Reef,2015,1.63,2015.1779603011637,,0.0,,,0,0
Hastings_Reef,2016,5.29,2016.2327173169062,,0.0,,,0,1
Hastings_Reef,2017,10.25,2017.2518822724162,,0.0,,,0,1
Hastings_Reef,2018,0.14,2018.0930869267625,,0.0,,,0,0
Hastings_Reef,2019,0.45,2019.1478439425052,,0.0,,,0,0
Hastings_Reef,2020,7.59,2020.1998631074607,,0.0,,,0,1
Hastings_Reef,2021,0.93,2021.0301163586585,,0.0,,,0,0
Hastings_Reef,2022,4.74,2022.1998631074607,,0.0,,,0,1
Hastings_Reef,2023,0.8,2023.290212183436,,0.0,,,0,0
Hastings_Reef,2024,7.62,2024.1587953456537,,0.0,,,0,1
Hastings_Reef,2025,6.03,2025.1916495550993,,0.0,,,0,1
Havannah_Island,1985,0.0,,,0.0,,,0,0
Havannah_Island,1986,0.0,,,0.0,,,0,0
Havannah_Island,1987,0.0,,,0.0,,,0,0
Havannah_Island,1988,0.0,,,0.0,,,0,0
Havannah_Island,1989,0.0,,,0.0,,,0,0
Havannah_Island,1990,0.0,,,0.0,,,0,0
Havannah_Island,1991,0.0,,,0.0,,,0,0
Havannah_Island,1992,0.0,,,0.0,,,0,0
Havannah_Island,1993,0.0,,,0.0,,,0,0
Havannah_Island,1994,4.23,1994.0739219712525,,0.0,,,0,1
Havannah_Island,1995,4.1,1995.1505817932923,,0.0,,,0,1
Havannah_Island,1996,0.5,1996.0958247775495,,0.0,,,0,0
Havannah_Island,1997,0.0,1996.501026694045,,0.0,,,0,0
Havannah_Island,1998,5.4,1998.1478439425052,,0.0,,,0,1
Havannah_Island,1999,0.49,1999.03832991102,,0.0,,,0,0
Havannah_Island,2000,0.0,1999.498288843258,15.086680193258362,26.442216,TESSI,2000.2546201232033,1,0
Havannah_Island,2001,0.49,2001.2217659137577,,0.0,,,0,0
Havannah_Island,2002,2.28,2002.1204654346338,,0.0,,,0,0
Havannah_Island,2003,0.14,2003.145106091718,,0.0,,,0,0
Havannah_Island,2004,0.77,2004.1587953456537,,0.0,,,0,0
Havannah_Island,2005,0.68,2005.1122518822724,,0.0,,,0,0
Havannah_Island,2006,0.97,2006.1423682409309,,0.0,,,0,0
Havannah_Island,2007,0.0,2006.498288843258,,0.0,,,0,0
Havannah_Island,2008,0.0,2007.498288843258,,0.0,,,0,0
Havannah_Island,2009,0.0,2008.501026694045,,0.0,,,0,0
Havannah_Island,2010,0.67,2010.186173853525,,0.0,,,0,0
Havannah_Island,2011,1.07,2011.0328542094455,,0.0,,,0,0
Havannah_Island,2012,1.8,2012.145106091718,,0.0,,,0,0
Havannah_Island,2013,1.98,2013.1560574948664,,0.0,,,0,0
Havannah_Island,2014,0.0,2013.498288843258,,0.0,,,0,0
Havannah_Island,2015,2.42,2015.1834360027378,,0.0,,,0,0
Havannah_Island,2016,3.33,2016.1724845995893,,0.0,,,0,0
Havannah_Island,2017,8.71,2017.2354551676933,,0.0,,,0,1
Havannah_Island,2018,0.0,2017.498288843258,,0.0,,,0,0
Havannah_Island,2019,0.15,2019.1396303901438,,0.0,,,0,0
Havannah_Island,2020,8.18,2020.1943874058863,23.32666683935408,38.377224,HAROLD,2020.2710472279261,1,1
Havannah_Island,2021,0.14,2020.9828884325805,,0.0,,,0,0
Havannah_Island,2022,7.62,2022.1998631074607,,0.0,,,0,1
Havannah_Island,2023,0.86,2023.125941136208,,0.0,,,0,0
Havannah_Island,2024,6.92,2024.145106091718,21.734953188994112,18.519840000000002,KIRRILY,2024.0684462696784,1,1
Havannah_Island,2025,5.3500000000000005,2025.1341546885694,,0.0,,,0,1
Hayman_Island,1985,0.0,,,0.0,,,0,0
Hayman_Island,1986,0.0,,,0.0,,,0,0
Hayman_Island,1987,0.0,,,0.0,,,0,0
Hayman_Island,1988,0.0,,,0.0,,,0,0
Hayman_Island,1989,0.0,1988.8377823408625,,0.0,,,0,0
Hayman_Island,1990,0.71,1990.1204654346338,,0.0,,,0,0
Hayman_Island,1991,0.0,1990.498288843258,,0.0,,,0,0
Hayman_Island,1992,0.0,1991.498288843258,,0.0,,,0,0
Hayman_Island,1993,0.16,1993.1697467488023,,0.0,,,0,0
Hayman_Island,1994,1.39,1994.0492813141684,,0.0,,,0,0
Hayman_Island,1995,0.5,1995.1423682409309,,0.0,,,0,0
Hayman_Island,1996,1.11,1996.0985626283368,,0.0,,,0,0
Hayman_Island,1997,0.0,1996.501026694045,,0.0,,,0,0
Hayman_Island,1998,0.61,1998.1341546885694,,0.0,,,0,0
Hayman_Island,1999,0.15,1999.041067761807,,0.0,,,0,0
Hayman_Island,2000,0.0,1999.498288843258,,0.0,,,0,0
Hayman_Island,2001,0.0,2000.501026694045,,0.0,,,0,0
Hayman_Island,2002,2.25,2002.1943874058863,,0.0,,,0,0
Hayman_Island,2003,0.0,2002.498288843258,,0.0,,,0,0
Hayman_Island,2004,3.31,2004.1642710472279,,0.0,,,0,0
Hayman_Island,2005,0.85,2005.1095140314853,,0.0,,,0,0
Hayman_Island,2006,0.0,2005.498288843258,,0.0,,,0,0
Hayman_Island,2007,0.0,2006.498288843258,,0.0,,,0,0
Hayman_Island,2008,0.0,2007.498288843258,,0.0,,,0,0
Hayman_Island,2009,0.31,2009.1396303901438,,0.0,,,0,0
Hayman_Island,2010,1.17,2010.1834360027378,15.103524166784808,29.117304,ULUI,2010.2162902121834,1,0
Hayman_Island,2011,0.0,2010.498288843258,28.834627474218124,18.519840000000002,ANTHONY,2011.082135523614,1,0
Hayman_Island,2012,1.79,2012.1806981519508,,0.0,,,0,0
Hayman_Island,2013,1.11,2013.0985626283368,,0.0,,,0,0
Hayman_Island,2014,0.0,2013.498288843258,39.10601395424006,19.857384,DYLAN,2014.082135523614,1,0
Hayman_Island,2015,1.89,2015.1779603011637,,0.0,,,0,0
Hayman_Island,2016,3.3000000000000003,2016.167008898015,,0.0,,,0,0
Hayman_Island,2017,6.3100000000000005,2017.2245037645448,30.205435710677428,29.117304,DEBBIE,2017.2381930184804,1,1
Hayman_Island,2018,0.0,2017.498288843258,,0.0,,,0,0
Hayman_Island,2019,0.0,2018.498288843258,,0.0,,,0,0
Hayman_Island,2020,7.66,2020.1971252566734,6.0623101097280445,38.377224,HAROLD,2020.2710472279261,1,1
Hayman_Island,2021,0.0,2020.501026694045,,0.0,,,0,0
Hayman_Island,2022,4.7700000000000005,2022.208076659822,,0.0,,,0,1
Hayman_Island,2023,0.59,2023.208076659822,,0.0,,,0,0
Hayman_Island,2024,5.8500000000000005,2024.1560574948664,,0.0,,,0,1
Hayman_Island,2025,4.2,2025.0958247775495,,0.0,,,0,1
Helix_Reef,1985,0.0,,,0.0,,,0,0
Helix_Reef,1986,0.0,,,0.0,,,0,0
Helix_Reef,1987,0.0,,,0.0,,,0,0
Helix_Reef,1988,0.0,,67.5848811729608,22.353065166911385,CHARLIE,1988.1642710472279,1,0
Helix_Reef,1989,0.52,1989.1314168377824,82.38009115576689,27.67557868670355,AIVU,1989.2546201232033,1,0
Helix_Reef,1990,0.68,1990.065708418891,,0.0,,,0,0
Helix_Reef,1991,0.0,1990.498288843258,,0.0,,,0,0
Helix_Reef,1992,0.0,,,0.0,,,0,0
Helix_Reef,1993,0.0,,,0.0,,,0,0
Helix_Reef,1994,1.24,1994.0520191649555,,0.0,,,0,0
Helix_Reef,1995,3.0,1995.1533196440794,,0.0,,,0,0
Helix_Reef,1996,0.0,1995.498288843258,,0.0,,,0,0
Helix_Reef,1997,0.0,,,0.0,,,0,0
Helix_Reef,1998,3.09,1998.1423682409309,,0.0,,,0,0
Helix_Reef,1999,0.31,1999.03832991102,,0.0,,,0,0
Helix_Reef,2000,0.0,1999.498288843258,8.50393132519761,22.481028000000002,TESSI,2000.2546201232033,1,0
Helix_Reef,2001,1.2,2001.2217659137577,,0.0,,,0,0
Helix_Reef,2002,2.7,2002.1122518822724,,0.0,,,0,0
Helix_Reef,2003,0.0,2002.498288843258,,0.0,,,0,0
Helix_Reef,2004,1.58,2004.1697467488023,,0.0,,,0,0
Helix_Reef,2005,0.95,2005.1204654346338,,0.0,,,0,0
Helix_Reef,2006,0.0,2005.498288843258,,0.0,,,0,0
Helix_Reef,2007,0.0,2006.498288843258,,0.0,,,0,0
Helix_Reef,2008,0.0,2007.498288843258,,0.0,,,0,0
Helix_Reef,2009,0.61,2009.1423682409309,,0.0,,,0,0
Helix_Reef,2010,0.94,2010.186173853525,,0.0,,,0,0
Helix_Reef,2011,1.25,2011.0547570157426,,0.0,,,0,0
Helix_Reef,2012,0.46,2012.1177275838468,,0.0,,,0,0
Helix_Reef,2013,1.03,2013.0930869267625,,0.0,,,0,0
Helix_Reef,2014,0.0,2013.498288843258,,0.0,,,0,0
Helix_Reef,2015,2.28,2015.1779603011637,,0.0,,,0,0
Helix_Reef,2016,2.56,2016.2245037645448,,0.0,,,0,0
Helix_Reef,2017,5.41,2017.2327173169062,,0.0,,,0,1
Helix_Reef,2018,0.0,2017.498288843258,,0.0,,,0,0
Helix_Reef,2019,0.0,2018.498288843258,,0.0,,,0,0
Helix_Reef,2020,5.4,2020.1971252566734,46.98728372016889,37.31422880098229,HAROLD,2020.2710472279261,1,1
Helix_Reef,2021,0.0,2020.501026694045,,0.0,,,0,0
Helix_Reef,2022,4.87,2022.1998631074607,,0.0,,,0,1
Helix_Reef,2023,1.28,2023.2847364818617,,0.0,,,0,0
Helix_Reef,2024,6.11,2024.1341546885694,16.277008287332745,18.519840000000002,KIRRILY,2024.0684462696784,1,1
Helix_Reef,2025,4.92,2025.2600958247776,,0.0,,,0,1
Horseshoe_Reef,1985,0.0,,,0.0,,,0,0
Horseshoe_Reef,1986,0.0,,,0.0,,,0,0
Horseshoe_Reef,1987,0.0,,,0.0,,,0,0
Horseshoe_Reef,1988,0.0,1987.8350444900752,,0.0,,,0,0
Horseshoe_Reef,1989,0.0,1988.501026694045,,0.0,,,0,0
Horseshoe_Reef,1990,0.84,1990.1204654346338,,0.0,,,0,0
Horseshoe_Reef,1991,0.39,1991.1204654346338,,0.0,,,0,0
Horseshoe_Reef,1992,1.23,1992.1368925393565,30.956598381505295,22.481028000000002,FRAN,1992.2026009582478,1,0
Horseshoe_Reef,1993,0.0,1992.501026694045,,0.0,,,0,0
Horseshoe_Reef,1994,0.32,1994.0301163586585,28.36907749103671,29.117304,REWA,1994.0054757015744,1,0
Horseshoe_Reef,1995,0.0,1994.498288843258,,0.0,,,0,0
Horseshoe_Reef,1996,0.34,1996.1314168377824,,0.0,,,0,0
Horseshoe_Reef,1997,0.0,1996.501026694045,,0.0,,,0,0
Horseshoe_Reef,1998,2.99,1998.1916495550993,,0.0,,,0,0
Horseshoe_Reef,1999,0.3,1999.1095140314853,,0.0,,,0,0
Horseshoe_Reef,2000,0.0,1999.498288843258,,0.0,,,0,0
Horseshoe_Reef,2001,0.0,2000.501026694045,,0.0,,,0,0
Horseshoe_Reef,2002,4.54,2002.1889117043122,,0.0,,,0,1
Horseshoe_Reef,2003,0.0,2002.498288843258,,0.0,,,0,0
Horseshoe_Reef,2004,4.05,2004.1697467488023,,0.0,,,0,1
Horseshoe_Reef,2005,0.0,2004.501026694045,,0.0,,,0,0
Horseshoe_Reef,2006,1.81,2006.1368925393565,,0.0,,,0,0
Horseshoe_Reef,2007,0.0,2006.498288843258,,0.0,,,0,0
Horseshoe_Reef,2008,0.31,2008.1149897330595,,0.0,,,0,0
Horseshoe_Reef,2009,0.6,2009.1505817932923,8.06188754682828,42.338412,HAMISH,2009.1834360027378,1,0
Horseshoe_Reef,2010,1.76,2010.1834360027378,,0.0,,,0,0
Horseshoe_Reef,2011,0.0,2010.498288843258,,0.0,,,0,0
Horseshoe_Reef,2012,0.0,2011.498288843258,,0.0,,,0,0
Horseshoe_Reef,2013,0.0,2012.501026694045,,0.0,,,0,0
Horseshoe_Reef,2014,0.0,2013.498288843258,,0.0,,,0,0
Horseshoe_Reef,2015,0.58,2015.1779603011637,,0.0,,,0,0
Horseshoe_Reef,2016,0.53,2016.0930869267625,,0.0,,,0,0
Horseshoe_Reef,2017,1.08,2017.2162902121834,,0.0,,,0,0
Horseshoe_Reef,2018,0.0,2017.498288843258,,0.0,,,0,0
Horseshoe_Reef,2019,0.0,2018.498288843258,,0.0,,,0,0
Horseshoe_Reef,2020,6.5200000000000005,2020.1971252566734,,0.0,,,0,1
Horseshoe_Reef,2021,0.0,2020.501026694045,,0.0,,,0,0
Horseshoe_Reef,2022,0.36,2022.1889117043122,,0.0,,,0,0
Horseshoe_Reef,2023,0.0,2022.498288843258,,0.0,,,0,0
Horseshoe_Reef,2024,9.19,2024.186173853525,,0.0,,,0,1
Horseshoe_Reef,2025,1.9,2025.0876112251883,,0.0,,,0,0
Hoskyn_Island,1985,0.0,,,0.0,,,0,0
Hoskyn_Island,1986,0.0,,,0.0,,,0,0
Hoskyn_Island,1987,0.0,,,0.0,,,0,0
Hoskyn_Island,1988,0.0,,,0.0,,,0,0
Hoskyn_Island,1989,0.0,,,0.0,,,0,0
Hoskyn_Island,1990,0.0,,1.8971717163268649,18.519840000000002,HILDA,1990.1752224503764,1,0
Hoskyn_Island,1991,0.0,,,0.0,,,0,0
Hoskyn_Island,1992,0.0,,,0.0,,,0,0
Hoskyn_Island,1993,0.0,,10.026023210270848,26.442216,OLIVER,1993.1067761806983,1,0
Hoskyn_Island,1994,0.0,,38.19978180786935,25.156116,REWA,1994.0520191649555,1,0
Hoskyn_Island,1995,0.0,,,0.0,,,0,0
Hoskyn_Island,1996,0.0,,,0.0,,,0,0
Hoskyn_Island,1997,0.0,,,0.0,,,0,0
Hoskyn_Island,1998,0.0,,,0.0,,,0,0
Hoskyn_Island,1999,0.0,,,0.0,,,0,0
Hoskyn_Island,2000,0.0,,,0.0,,,0,0
Hoskyn_Island,2001,0.0,,,0.0,,,0,0
Hoskyn_Island,2002,0.0,,,0.0,,,0,0
Hoskyn_Island,2003,0.0,2002.8350444900752,,0.0,,,0,0
Hoskyn_Island,2004,11.99,2004.1998631074607,,0.0,,,0,1
Hoskyn_Island,2005,1.24,2005.1122518822724,,0.0,,,0,0
Hoskyn_Island,2006,1.84,2006.0684462696784,,0.0,,,0,0
Hoskyn_Island,2007,0.34,2007.1943874058863,,0.0,,,0,0
Hoskyn_Island,2008,2.25,2008.1286789869953,,0.0,,,0,0
Hoskyn_Island,2009,6.17,2009.2162902121834,,0.0,,,0,1
Hoskyn_Island,2010,0.78,2010.1533196440794,61.47405897275342,23.77330524086642,ULUI,2010.2162902121834,1,0
Hoskyn_Island,2011,0.43,2011.1724845995893,,0.0,,,0,0
Hoskyn_Island,2012,0.15,2012.145106091718,,0.0,,,0,0
Hoskyn_Island,2013,0.17,2013.0793976728269,,0.0,,,0,0
